wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
4.0,4.0,0.0,5.0,6.0,4.0,1.0,4.0,4.0,0.666667,26.0,1.0,0.0,0.964286,0.45,0,0,5.25,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9994217405516688
1.0,3.0,0.0,12.0,2.0,0.0,12.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,4.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9968158440599488
5.0,2.0,10.0,24.0,17.0,10.0,14.0,10.0,4.0,2.0,56.0,0.0,0.0,0.931034,0.44,1,4,10.2,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999992034812478
6.0,3.0,0.0,39.0,72.0,0.0,3.0,37.0,5.0,0.52,550.0,1.0,2.0,0.918033,0.305556,2,10,89.833333,30.0,7.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999968809448
13.0,1.0,0.0,3.0,49.0,64.0,1.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999925520542
5.0,5.0,1.0,18.0,77.0,10.0,2.0,17.0,3.0,1.25,482.0,0.0,0.0,0.981567,0.48,4,6,95.2,3.0,1.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999991254418
14.0,6.0,0.0,11.0,32.0,0.0,1.0,11.0,11.0,0.8,164.0,0.8,2.0,0.914286,0.234694,4,8,10.357143,3.0,1.2143,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999982440664
5.0,2.0,1.0,6.0,13.0,4.0,5.0,1.0,4.0,0.875,115.0,1.0,0.0,0.666667,0.5,0,0,21.6,7.0,2.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9996435343336436
17.0,5.0,0.0,13.0,97.0,20.0,1.0,13.0,10.0,0.8125,1504.0,1.0,4.0,0.921951,0.191176,2,8,83.647059,23.0,3.6471,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
21.0,1.0,1.0,5.0,23.0,0.0,5.0,0.0,21.0,0.3375,516.0,1.0,0.0,0.0,0.5,0,0,23.380952,4.0,1.7143,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
30.0,5.0,0.0,2.0,83.0,319.0,1.0,2.0,21.0,0.885057,815.0,0.904762,1.0,0.940206,0.28,3,5,25.466667,10.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
7.0,1.0,0.0,10.0,115.0,21.0,0.0,10.0,2.0,2.0,2122.0,0.0,0.0,0.0,0.25,0,0,302.142857,143.0,21.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999416
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6223534331258579
11.0,2.0,0.0,3.0,26.0,0.0,2.0,2.0,11.0,0.55,127.0,0.5,1.0,0.583333,0.409091,1,3,10.363636,3.0,1.3636,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999918928322
19.0,1.0,0.0,1.0,19.0,171.0,1.0,0.0,19.0,2.0,19.0,0.0,0.0,0.0,0.381579,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,4.0,0.0,15.0,27.0,0.0,1.0,14.0,8.0,0.14285699999999998,135.0,1.0,2.0,0.925532,0.270833,2,3,15.625,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999876302846
3.0,1.0,4.0,5.0,14.0,3.0,4.0,1.0,1.0,2.0,62.0,0.0,0.0,0.0,0.5,0,0,19.666667,4.0,1.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6361765893073947
2.0,1.0,0.0,10.0,14.0,0.0,2.0,8.0,2.0,0.0,104.0,1.0,0.0,0.0,0.583333,0,0,50.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.8781054875794917
8.0,4.0,0.0,40.0,70.0,8.0,11.0,34.0,7.0,0.714286,435.0,1.0,0.0,0.915663,0.267857,3,18,53.25,8.0,2.625,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999996566
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.5960068573322107
4.0,3.0,0.0,12.0,12.0,6.0,3.0,10.0,3.0,2.0,43.0,0.0,0.0,0.949153,0.4,1,4,9.75,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999212205999518
1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6365368623721535
2.0,4.0,0.0,6.0,8.0,1.0,0.0,6.0,2.0,2.0,24.0,0.0,0.0,0.979592,0.75,1,6,10.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9984844580878108
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
45.0,1.0,0.0,3.0,84.0,990.0,0.0,3.0,37.0,1.022727,1526.0,0.0,0.0,0.0,0.172222,0,0,32.711110999999995,10.0,1.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
11.0,3.0,0.0,9.0,22.0,29.0,6.0,4.0,11.0,0.88,127.0,0.8,0.0,0.951456,0.340909,2,5,10.090909,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999981648
10.0,2.0,0.0,3.0,23.0,0.0,0.0,3.0,10.0,0.5,116.0,1.0,1.0,0.590909,0.35,1,8,10.4,4.0,1.3,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999631164216
8.0,4.0,1.0,11.0,50.0,22.0,2.0,9.0,4.0,0.785714,287.0,0.5,0.0,0.967742,0.425,1,1,34.625,1.0,0.875,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999256987944
3.0,1.0,0.0,6.0,6.0,3.0,0.0,6.0,3.0,2.0,41.0,0.0,0.0,0.0,0.4444439999999999,0,0,12.666667,6.0,2.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6821709056306724
11.0,4.0,0.0,24.0,48.0,0.0,1.0,24.0,11.0,0.64,430.0,1.0,3.0,0.879518,0.204545,2,7,37.636364,35.0,4.8182,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999970068
10.0,2.0,0.0,3.0,20.0,0.0,1.0,2.0,8.0,0.311111,532.0,1.0,1.0,0.590909,0.283333,1,2,51.7,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999996073172
54.0,1.0,0.0,16.0,115.0,277.0,4.0,14.0,52.0,0.870283,803.0,1.0,4.0,0.0,0.171296,0,0,13.722222,11.0,1.6111,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,1.0,2.0,15.0,0.0,0.0,0.0,0.5,0,0,6.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6424289518437577
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999606
0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6130693255985976
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.613527143817514
11.0,1.0,0.0,1.0,15.0,0.0,1.0,0.0,11.0,0.45,286.0,1.0,0.0,0.0,0.606061,0,0,24.636364,4.0,2.1818,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999985266284
3.0,4.0,0.0,15.0,14.0,0.0,0.0,15.0,3.0,0.0,63.0,1.0,1.0,0.979592,0.4444439999999999,3,13,19.666667,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999878265322129
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6610947140686171
5.0,3.0,0.0,29.0,45.0,4.0,1.0,29.0,4.0,0.5,267.0,1.0,1.0,0.933333,0.333333,1,6,52.2,4.0,1.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999968610792
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6225140000391647
23.0,3.0,0.0,15.0,74.0,113.0,4.0,12.0,21.0,0.876033,899.0,0.545455,0.0,0.47618999999999995,0.202899,1,2,37.608696,19.0,1.7391,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,1.0,0.0,1.0,23.0,10.0,1.0,0.0,4.0,0.767857,390.0,0.625,0.0,0.0,0.375,0,0,46.75,19.0,4.875,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999947550006662
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9965721221131096
2.0,1.0,0.0,55.0,2.0,1.0,54.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999875021684
3.0,4.0,0.0,21.0,26.0,0.0,0.0,21.0,3.0,0.166667,246.0,1.0,3.0,0.979592,0.4444439999999999,3,14,80.0,4.0,1.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999793103269
2.0,4.0,0.0,10.0,12.0,1.0,0.0,10.0,2.0,2.0,39.0,0.0,0.0,0.989691,0.6,2,4,18.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9996380494601004
3.0,4.0,0.0,17.0,19.0,1.0,0.0,17.0,3.0,0.5,107.0,1.0,1.0,0.979592,0.4444439999999999,3,14,34.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999975994456825
13.0,1.0,0.0,5.0,49.0,64.0,3.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999946867574
12.0,3.0,0.0,20.0,41.0,14.0,2.0,18.0,11.0,0.872727,200.0,0.4,2.0,0.94686,0.194444,2,10,15.25,3.0,1.1667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999975856
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999606
11.0,3.0,0.0,18.0,43.0,0.0,0.0,18.0,10.0,0.633333,375.0,0.666667,2.0,0.8875,0.257143,2,9,32.545455,8.0,2.4545,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999735342
13.0,1.0,0.0,2.0,27.0,0.0,1.0,1.0,13.0,0.694444,168.0,0.0,1.0,0.0,0.4,0,0,11.692308,6.0,1.6923,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999993902272
3.0,7.0,0.0,15.0,26.0,0.0,0.0,15.0,2.0,0.3,172.0,0.6,3.0,0.985185,0.4444439999999999,3,4,54.666667,6.0,3.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999909600938582
2.0,4.0,1.0,9.0,14.0,1.0,2.0,7.0,1.0,2.0,51.0,0.0,0.0,0.995261,0.625,2,2,24.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9983239715554842
3.0,3.0,0.0,7.0,7.0,3.0,2.0,5.0,3.0,1.5,26.0,0.0,0.0,0.953488,0.555556,1,1,7.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9997155070185818
24.0,1.0,0.0,5.0,30.0,0.0,5.0,0.0,21.0,0.543478,486.0,1.0,0.0,0.0,0.31666700000000003,0,0,19.083333,8.0,1.7083,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9965721221131096
4.0,2.0,0.0,7.0,24.0,0.0,1.0,6.0,2.0,0.4444439999999999,146.0,0.0,2.0,0.727273,0.5625,1,4,34.75,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9991828443688148
122.0,3.0,0.0,16.0,346.0,0.0,2.0,15.0,119.0,0.807556,1640.0,1.0,3.0,0.6319020000000001,0.135537,1,18,12.385246,2.0,1.7541,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
10.0,1.0,0.0,1.0,14.0,0.0,0.0,1.0,10.0,0.472222,180.0,1.0,1.0,0.0,0.4,0,0,16.6,3.0,1.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999705117152
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,426.0,0.0,0.0,0.974359,1.0,0,0,212.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.7216620324486517
2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666667,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6567238408563442
6.0,1.0,0.0,2.0,11.0,7.0,2.0,0.0,1.0,1.1724139999999998,300.0,0.396552,0.0,0.0,0.5,0,0,39.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6667085347363798
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999606
2.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1867.0,0.0,0.0,0.97619,1.0,0,0,926.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
7.0,3.0,0.0,17.0,41.0,15.0,0.0,17.0,5.0,0.75,205.0,1.0,1.0,0.903226,0.30952399999999997,1,4,28.0,3.0,1.4286,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999488465804
9.0,6.0,1.0,9.0,24.0,6.0,2.0,8.0,8.0,0.75,219.0,0.0,1.0,0.8888889999999999,0.355556,5,22,23.111111,7.0,2.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999987874754
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6727300779770434
40.0,3.0,0.0,16.0,124.0,578.0,2.0,14.0,27.0,0.891026,2858.0,0.875,4.0,0.816425,0.166667,3,32,70.25,3.0,1.125,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6727300779770434
39.0,2.0,0.0,26.0,168.0,427.0,4.0,23.0,22.0,0.895833,1749.0,1.0,7.0,0.26,0.122172,0,0,43.230769,20.0,2.641,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
31.0,3.0,2.0,23.0,79.0,239.0,12.0,13.0,26.0,0.783333,1095.0,0.333333,2.0,0.641975,0.180108,2,9,34.129032,17.0,3.0645,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,4.0,0.0,11.0,27.0,3.0,0.0,11.0,2.0,1.5,170.0,0.0,0.0,0.96,0.47618999999999995,1,7,55.333333,8.0,3.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999524645666884
9.0,5.0,0.0,11.0,32.0,8.0,2.0,9.0,8.0,0.8214290000000001,443.0,0.14285699999999998,6.0,0.954286,0.269841,2,20,46.666667,10.0,2.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999998806844
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
75.0,3.0,1.0,43.0,122.0,2607.0,33.0,17.0,71.0,0.968649,1156.0,0.88,4.0,0.7259260000000001,0.073043,3,19,14.08,16.0,1.84,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
7.0,1.0,0.0,19.0,48.0,21.0,0.0,19.0,3.0,1.166667,393.0,1.0,0.0,0.0,0.469388,0,0,55.0,1.0,0.8571,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999930864496
2.0,3.0,2.0,11.0,8.0,1.0,8.0,5.0,1.0,2.0,44.0,0.0,0.0,0.986111,0.5,0,0,21.0,3.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9819807002863667
4.0,4.0,1.0,9.0,8.0,4.0,7.0,4.0,4.0,1.0,31.0,0.5,0.0,0.990868,0.45,0,0,6.25,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999158490667448
5.0,1.0,0.0,6.0,36.0,0.0,3.0,5.0,5.0,0.65,330.0,1.0,2.0,0.0,0.466667,0,0,64.0,3.0,1.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999996644557304
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
41.0,3.0,0.0,4.0,56.0,784.0,2.0,2.0,41.0,2.0,223.0,0.0,0.0,0.74,0.155722,2,9,4.439024,1.0,0.9512,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999606
24.0,1.0,0.0,1.0,30.0,204.0,1.0,0.0,23.0,0.975845,3239.0,0.111111,0.0,0.0,0.25,0,0,133.583333,17.0,4.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999606
3.0,5.0,0.0,7.0,10.0,3.0,1.0,6.0,2.0,1.5,41.0,0.0,0.0,0.990698,0.583333,2,4,12.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9992834497185776
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,320.0,0.0,0.0,0.974359,1.0,0,0,159.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6674034313689577
4.0,3.0,0.0,19.0,27.0,6.0,1.0,18.0,3.0,2.0,161.0,0.0,0.0,0.949153,0.4,1,4,39.25,5.0,1.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.99999591006094
6.0,3.0,0.0,10.0,12.0,0.0,1.0,9.0,5.0,0.2,49.0,1.0,0.0,0.918033,0.333333,1,3,7.0,2.0,1.1667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999434401976
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999606
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,4.0,0.0,13.0,12.0,3.0,1.0,12.0,3.0,2.0,56.0,0.0,0.0,0.979592,0.5,2,4,17.666667,3.0,1.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999664481369224
3.0,4.0,0.0,8.0,9.0,1.0,1.0,7.0,3.0,1.0,27.0,0.0,1.0,0.990868,0.555556,0,0,7.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.8800271046842455
9.0,2.0,1.0,20.0,10.0,36.0,19.0,6.0,9.0,2.0,28.0,0.0,0.0,0.6,0.314815,0,0,2.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999987836
11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0,0,7.090909,2.0,0.9091,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9987834913232908
2.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666667,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6601006584040799
8.0,1.0,0.0,6.0,22.0,0.0,5.0,1.0,3.0,1.046382,931.0,0.090909,0.0,0.0,0.464286,0,0,105.75,3.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999992199432
3.0,5.0,0.0,6.0,10.0,3.0,1.0,5.0,1.0,1.5,31.0,0.0,0.0,0.990698,0.583333,1,2,9.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9820330641793004
10.0,3.0,0.0,24.0,46.0,19.0,1.0,23.0,9.0,0.666667,250.0,1.0,2.0,0.8615379999999999,0.2375,1,7,23.6,4.0,1.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999942366
51.0,1.0,0.0,25.0,114.0,1275.0,11.0,23.0,40.0,1.02,2140.0,0.0,0.0,0.0,0.181373,0,0,40.45098,18.0,3.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,1.0,0.0,7.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9984830304817996
4.0,2.0,0.0,3.0,8.0,0.0,1.0,2.0,3.0,0.333333,62.0,1.0,1.0,0.5,0.583333,0,0,14.0,4.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.657007446337453
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6682802443020984
3.0,1.0,6.0,8.0,4.0,3.0,7.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.555556,0,0,1.0,1.0,0.6667,False,GMean_Voting_Pred,GMean_Voting_Pred,True,0.578353718027086
42.0,3.0,0.0,33.0,145.0,619.0,5.0,31.0,27.0,0.873984,2405.0,0.916667,10.0,0.830508,0.136298,2,7,55.97619,26.0,2.0952,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,68.0,0.015625,0.0,0.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6640181990578587
9.0,1.0,0.0,3.0,9.0,36.0,3.0,0.0,9.0,2.0,9.0,0.0,0.0,0.0,0.4444439999999999,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999994993032
1.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,5.0,0.0,0.0,False,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6520375990765254
5.0,2.0,0.0,1.0,15.0,10.0,0.0,1.0,5.0,2.0,305.0,0.0,0.0,0.5,0.35,2,5,60.0,8.0,2.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999777887476
59.0,1.0,0.0,14.0,101.0,0.0,3.0,12.0,5.0,0.706897,3358.0,0.5,3.0,0.0,0.166102,0,0,55.711864,6.0,1.4915,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
58.0,1.0,0.0,12.0,117.0,0.0,5.0,7.0,54.0,0.840643,611.0,1.0,3.0,0.0,0.194828,0,0,9.327586,3.0,1.3793,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
49.0,1.0,0.0,3.0,69.0,1150.0,2.0,1.0,48.0,0.9375,451.0,0.0,0.0,0.0,0.191327,0,0,8.081633,18.0,1.7551,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
5.0,1.0,0.0,7.0,10.0,10.0,7.0,0.0,5.0,2.0,85.0,0.0,0.0,0.0,0.2,0,0,16.0,5.0,3.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999894155992144
10.0,1.0,1.0,6.0,41.0,0.0,3.0,3.0,7.0,0.333333,437.0,0.666667,1.0,0.0,0.475,0,0,42.4,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999899675426
5.0,1.0,0.0,8.0,6.0,0.0,7.0,1.0,0.0,0.35,123.0,0.1,3.0,0.0,0.466667,0,0,21.6,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,False,0.4962278192915528
2.0,1.0,0.0,1.0,13.0,1.0,1.0,0.0,2.0,2.0,103.0,0.0,0.0,0.0,0.5,0,0,49.5,10.0,5.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.93971970925196
4.0,2.0,1.0,6.0,21.0,0.0,1.0,6.0,4.0,0.333333,196.0,1.0,1.0,0.8235290000000001,0.5,1,4,47.75,16.0,4.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9997118038645572
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6682802443020984
17.0,3.0,0.0,12.0,83.0,66.0,2.0,10.0,13.0,0.875,694.0,0.5,1.0,0.918478,0.325,3,31,39.705882,6.0,1.2353,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
