wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
6,2,0,1,25,15,0,0,5,2.0,101,0.0,0,0.6875,0.4166666670000001,1,1,15.83333333,6,1.6667,False,FMeasure_Voting_Pred,False,0.015097490606744583
2,1,0,3,14,1,0,0,2,2.0,245,0.0,0,0.0,0.75,0,0,121.5,4,2.0,False,FMeasure_Voting_Pred,False,0.012375646414098518
3,3,0,5,8,3,2,0,3,2.0,44,0.0,0,0.951219512,0.666666667,0,0,13.66666667,1,0.6667,False,FMeasure_Voting_Pred,False,0.007300316680710448
4,1,0,1,9,2,1,0,2,0.666666667,395,1.0,0,0.0,0.5,0,0,97.25,1,0.5,False,FMeasure_Voting_Pred,False,0.01947096788202001
11,1,0,13,11,55,11,0,11,2.0,11,0.0,0,0.0,0.290909091,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.012914314249088949
2,2,0,2,4,1,0,0,1,1.0,9,1.0,0,1.0,1.0,0,0,3.0,0,0.0,False,FMeasure_Voting_Pred,False,0.005467473398244888
31,1,1,20,72,249,5,0,30,0.856862745,826,1.0,5,0.0,0.14,0,0,25.09677419,12,1.6774,False,FMeasure_Voting_Pred,False,0.2733535331175132
12,1,0,2,41,20,1,0,9,0.87012987,354,0.571428571,0,0.0,0.375,0,0,27.91666667,4,1.75,False,FMeasure_Voting_Pred,False,0.3580139089098359
12,1,0,9,18,54,2,0,12,0.727272727,60,1.0,1,0.0,0.226190476,0,0,3.916666667,1,0.9167,False,FMeasure_Voting_Pred,False,0.02733833446094733
2,1,0,0,8,1,0,0,1,1.0,28,1.0,0,0.0,1.0,0,0,12.5,0,0.0,False,FMeasure_Voting_Pred,False,0.005639065729051664
12,3,0,3,33,0,2,0,12,0.8383838379999999,241,1.0,4,0.760869565,0.28571428600000004,2,3,18.33333333,3,1.75,False,FMeasure_Voting_Pred,False,0.10584565554337404
27,1,0,21,27,351,18,0,27,2.0,27,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.005740502815050148
13,1,0,2,52,30,1,0,9,0.683333333,764,1.0,0,0.0,0.263888889,0,0,57.38461538,18,3.8462,False,FMeasure_Voting_Pred,False,0.2797104704249933
5,1,2,0,6,10,0,0,5,2.0,8,0.0,0,0.0,0.6,1,1,0.6,1,0.8,False,FMeasure_Voting_Pred,False,0.008847886767533961
12,1,0,8,23,0,4,0,12,0.13636363599999998,543,1.0,2,0.0,0.398148148,0,0,44.08333333,6,2.75,False,FMeasure_Voting_Pred,False,0.05018798567649522
3,1,0,3,5,1,3,0,2,0.5,128,1.0,0,0.0,0.75,0,0,41.33333333,3,1.0,False,FMeasure_Voting_Pred,False,0.013021324116359194
4,5,0,2,13,0,0,0,4,0.0,58,1.0,0,0.957746479,0.625,1,1,13.25,1,0.75,False,FMeasure_Voting_Pred,False,0.016933868901431767
33,1,31,79,44,424,76,0,29,0.9125,392,1.0,5,0.0,0.22265625,0,0,10.42424242,6,1.2121,True,FMeasure_Voting_Pred,False,0.28126718398642875
4,3,0,3,8,6,1,0,4,0.333333333,38,1.0,0,0.928571429,0.583333333,0,0,8.25,2,1.0,False,FMeasure_Voting_Pred,False,0.015396670948539469
18,2,0,9,34,77,0,0,18,0.8496732029999999,233,1.0,2,0.540540541,0.27777777800000003,0,0,11.44444444,1,0.9444,False,FMeasure_Voting_Pred,False,0.031993089012171134
1,1,0,12,1,0,10,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.004581277595943644
10,1,0,3,11,45,2,0,9,1.0,17,0.0,0,0.0,0.333333333,0,0,0.6,1,0.8,False,FMeasure_Voting_Pred,False,0.018841445992195897
20,1,0,2,29,92,2,0,19,0.822368421,336,1.0,0,0.0,0.375,0,0,15.4,10,1.7,False,FMeasure_Voting_Pred,False,0.02821321952262125
2,2,0,2,4,0,1,0,2,0.0,21,1.0,0,0.916666667,0.666666667,0,0,9.0,1,0.5,False,FMeasure_Voting_Pred,False,0.012020832614511286
4,1,0,1,25,2,0,0,3,0.4166666670000001,174,0.0,1,0.0,0.5555555560000001,0,0,41.5,3,1.25,False,FMeasure_Voting_Pred,False,0.020429248957054256
9,1,0,2,31,14,2,0,5,0.625,423,1.0,0,0.0,0.3125,0,0,45.77777778,13,2.6667,False,FMeasure_Voting_Pred,False,0.05037935621502563
3,2,0,7,12,1,2,0,3,0.0,270,1.0,0,0.666666667,0.5555555560000001,1,1,88.66666667,1,0.3333,False,FMeasure_Voting_Pred,False,0.019246048579096123
4,5,1,0,8,6,0,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,FMeasure_Voting_Pred,False,0.007818226566395315
4,1,0,5,16,4,1,0,2,0.666666667,96,0.0,0,0.0,0.444444444,0,0,22.75,5,1.5,False,FMeasure_Voting_Pred,False,0.02087926874577557
2,2,0,3,10,1,0,0,2,2.0,38,0.0,0,0.976190476,0.75,1,1,18.0,1,0.5,False,FMeasure_Voting_Pred,False,0.008831361643441766
16,1,0,23,98,54,3,0,4,0.607017544,1347,1.0,10,0.0,0.342857143,0,0,82.0,16,3.125,True,FMeasure_Voting_Pred,False,0.4784164605870794
22,1,0,25,158,65,3,0,12,0.8062397370000001,1864,1.0,11,0.0,0.134920635,0,0,82.40909091,20,3.0,False,FMeasure_Voting_Pred,True,0.8516676358539446
2,4,0,5,5,1,1,0,2,2.0,24,0.0,0,0.975609756,0.666666667,0,0,11.0,1,0.5,False,FMeasure_Voting_Pred,False,0.008988721999088569
2,3,0,2,4,1,2,0,2,2.0,11,0.0,0,1.0,1.0,0,0,4.5,0,0.0,False,FMeasure_Voting_Pred,False,0.004903050982829319
25,1,0,0,25,300,0,0,25,1.041666667,29,0.0,0,0.0,0.413333333,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.0183963860756179
11,1,0,3,14,37,0,0,10,0.75,55,1.0,1,0.0,0.4318181820000001,0,0,3.818181818,3,1.0909,False,FMeasure_Voting_Pred,False,0.02109242628390013
3,2,1,0,5,1,0,0,3,0.5,18,1.0,1,0.5,0.5555555560000001,0,0,4.666666667,1,0.6667,False,FMeasure_Voting_Pred,False,0.015707460935136232
15,1,0,6,59,0,1,0,8,0.464285714,915,1.0,2,0.0,0.28571428600000004,0,0,59.6,20,2.3333,False,FMeasure_Voting_Pred,False,0.12586998758930312
19,1,0,9,34,83,8,0,18,0.8240740740000001,523,1.0,1,0.0,0.394736842,0,0,26.21052632,17,3.4211,False,FMeasure_Voting_Pred,False,0.15082892389376598
41,1,0,3,42,820,1,0,41,1.025,113,0.0,0,0.0,0.209756098,0,0,0.073170732,1,0.9756,False,FMeasure_Voting_Pred,False,0.03194191501224094
3,1,0,5,17,0,1,0,2,0.6,113,1.0,2,0.0,0.625,0,0,35.0,1,0.3333,False,FMeasure_Voting_Pred,False,0.017005504405321895
1,1,0,0,2,0,0,0,1,2.0,5,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,FMeasure_Voting_Pred,False,0.04639676149099106
2,1,0,3,12,1,1,0,2,2.0,55,0.0,0,0.0,0.6,0,0,26.5,4,2.0,False,FMeasure_Voting_Pred,False,0.01456868330363719
5,1,0,16,32,0,5,0,2,0.666666667,172,1.0,2,0.0,0.342857143,0,0,32.2,2,1.0,False,FMeasure_Voting_Pred,False,0.03108238405235993
10,3,0,1,15,21,1,0,6,0.8444444440000001,77,1.0,0,0.8636363640000001,0.5,0,0,6.2,1,0.9,False,FMeasure_Voting_Pred,False,0.015450029009501896
5,1,0,0,6,2,0,0,5,0.964285714,39,0.571428571,0,0.0,0.4,0,0,5.4,1,0.8,False,FMeasure_Voting_Pred,False,0.01663290757852558
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.005850707162145147
6,3,0,13,7,11,13,0,5,0.8,24,1.0,0,0.772727273,0.333333333,0,0,2.666666667,1,0.8333,False,FMeasure_Voting_Pred,False,0.022750940405940757
2,2,0,10,15,0,1,0,2,1.5,55,1.0,0,0.5,0.666666667,0,0,24.5,1,0.5,False,FMeasure_Voting_Pred,False,0.010142122763463024
14,1,0,1,15,91,0,0,14,2.0,17,0.0,0,0.0,0.328571429,0,0,0.214285714,1,0.9286,False,FMeasure_Voting_Pred,False,0.01609510476475081
2,4,0,4,5,1,1,0,2,2.0,36,0.0,0,0.975609756,0.666666667,1,1,17.0,1,0.5,False,FMeasure_Voting_Pred,False,0.010060968637517022
2,1,0,3,11,1,0,0,2,2.0,50,0.0,0,0.0,0.75,0,0,24.0,2,1.0,False,FMeasure_Voting_Pred,False,0.009169126084359032
11,3,0,4,27,55,0,0,8,2.0,145,0.0,0,0.727272727,0.375,1,1,12.18181818,1,0.8182,False,FMeasure_Voting_Pred,False,0.01651882958063235
2,1,0,15,2,1,15,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.010298366609425014
5,2,0,5,19,6,0,0,3,0.625,396,1.0,0,0.625,0.4375,0,0,77.8,2,0.8,False,FMeasure_Voting_Pred,False,0.02082528513473165
2,1,0,3,14,1,1,0,2,2.0,67,0.0,0,0.0,0.6,0,0,32.5,5,2.5,False,FMeasure_Voting_Pred,False,0.016604272656433883
57,1,0,42,187,0,1,0,2,0.68877551,4114,1.0,6,0.0,0.224561404,0,0,70.92982456,22,1.7719,True,FMeasure_Voting_Pred,True,0.7670225875080598
20,1,1,3,50,134,1,0,12,0.837320574,342,1.0,1,0.0,0.280701754,0,0,15.55,4,1.2,False,FMeasure_Voting_Pred,False,0.36299820150247625
15,1,0,0,15,105,0,0,15,2.0,15,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.01628695704654187
2,1,0,1,14,1,0,0,2,2.0,104,0.0,0,0.0,0.6,0,0,51.0,1,0.5,False,FMeasure_Voting_Pred,False,0.011006949186018298
61,3,0,28,162,1454,14,0,32,0.854761905,1494,1.0,12,0.344444444,0.140625,1,1,23.14754098,8,1.8361,True,FMeasure_Voting_Pred,True,0.8537133750679032
8,2,0,3,32,0,3,0,7,0.428571429,195,0.5,2,0.538461538,0.7142857140000001,0,0,23.125,2,0.875,False,FMeasure_Voting_Pred,False,0.01735427639727879
56,1,0,65,77,332,61,0,53,0.7785123970000001,1397,0.909090909,2,0.0,0.148809524,0,0,23.75,11,2.3214,False,FMeasure_Voting_Pred,True,0.7764009852436242
9,2,0,0,37,22,0,0,8,0.75,211,1.0,0,0.538461538,0.65625,2,2,22.22222222,3,1.0,False,FMeasure_Voting_Pred,False,0.016137397870590625
7,1,0,16,48,21,4,0,4,1.083333333,286,0.5,0,0.0,0.196428571,0,0,39.57142857,1,0.8571,False,FMeasure_Voting_Pred,False,0.02604309549289253
32,1,0,9,61,432,1,0,32,0.965352449,887,0.962962963,3,0.0,0.197916667,0,0,25.875,3,1.0313,True,FMeasure_Voting_Pred,False,0.05304834766711305
20,2,19,25,31,160,19,0,20,0.842105263,219,1.0,2,0.512820513,0.216666667,1,1,9.75,4,1.3,False,FMeasure_Voting_Pred,False,0.06039430829440275
5,1,0,11,37,8,6,0,3,0.5,183,0.0,0,0.0,0.4166666670000001,0,0,35.0,7,1.8,False,FMeasure_Voting_Pred,False,0.026916316599744337
21,1,0,9,98,148,3,0,9,0.735714286,1367,1.0,3,0.0,0.275132275,0,0,63.76190476,54,4.2381,True,FMeasure_Voting_Pred,True,0.7757114476643303
9,1,1,2,13,6,2,0,9,0.125,141,0.0,0,0.0,0.4,0,0,14.33333333,5,1.6667,False,FMeasure_Voting_Pred,False,0.024261097595759912
8,1,0,7,15,16,2,0,7,0.880952381,171,1.0,4,0.0,0.392857143,0,0,19.625,1,0.75,False,FMeasure_Voting_Pred,False,0.03618484519171505
1,1,0,2,2,0,2,0,1,2.0,21,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,FMeasure_Voting_Pred,False,0.004857981103394314
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.005850707162145147
8,2,0,3,15,0,2,0,8,0.571428571,125,1.0,0,0.6315789470000001,0.6875,0,0,14.25,6,1.5,False,FMeasure_Voting_Pred,False,0.014880027883813462
37,4,0,1,63,110,1,0,33,0.464285714,612,1.0,0,0.567901235,0.150462963,3,4,15.35135135,3,1.1351,False,FMeasure_Voting_Pred,False,0.4091491867279878
7,1,0,1,11,7,1,0,6,0.5,39,1.0,0,0.0,0.571428571,0,0,4.285714286,1,0.8571,False,FMeasure_Voting_Pred,False,0.014089676541782043
12,1,0,3,31,0,0,0,12,0.424242424,151,1.0,1,0.0,0.333333333,0,0,11.33333333,3,1.3333,False,FMeasure_Voting_Pred,False,0.027051365785568587
14,2,0,5,47,9,0,0,4,0.8557692309999999,583,0.5,0,0.7209302329999999,0.519230769,2,4,40.07142857,7,2.0,False,FMeasure_Voting_Pred,False,0.04261808036677454
4,1,0,6,17,4,5,0,3,0.666666667,133,0.2,1,0.0,0.333333333,0,0,31.0,10,4.5,False,FMeasure_Voting_Pred,False,0.20013352484122385
5,2,0,1,11,0,1,0,5,0.625,39,1.0,0,0.333333333,0.4,0,0,6.4,1,0.8,False,FMeasure_Voting_Pred,False,0.01764182585845623
6,2,0,3,12,3,2,0,4,0.5,115,0.0,0,0.642857143,0.458333333,1,2,17.5,1,0.8333,False,FMeasure_Voting_Pred,False,0.020996591909255128
9,1,1,1,20,12,1,0,6,0.59375,214,0.5,1,0.0,0.270833333,0,0,22.33333333,5,1.7778,False,FMeasure_Voting_Pred,False,0.03398671443113013
14,1,0,2,18,33,2,0,13,0.7820512820000001,152,1.0,1,0.0,0.476190476,0,0,9.428571429,5,1.2143,False,FMeasure_Voting_Pred,False,0.02185824238759554
8,1,0,4,28,16,2,0,3,0.7142857140000001,140,1.0,0,0.0,0.214285714,0,0,16.25,7,1.5,False,FMeasure_Voting_Pred,False,0.03022416549712475
25,2,0,7,73,144,0,0,8,0.913690476,1372,0.571428571,0,0.574074074,0.381944444,2,4,53.32,8,2.6,False,FMeasure_Voting_Pred,False,0.10884334071758994
9,2,0,0,13,24,0,0,9,0.625,38,1.0,1,0.636363636,0.5555555560000001,0,0,3.111111111,1,0.8889,False,FMeasure_Voting_Pred,False,0.016562838605242828
23,1,0,1,27,181,1,0,22,0.97979798,3320,0.111111111,0,0.0,0.25,0,0,142.9565217,17,3.913,False,FMeasure_Voting_Pred,True,0.6923110993233479
49,1,0,10,113,238,1,0,47,0.8445512820000001,667,1.0,4,0.0,0.134469697,0,0,12.34693878,3,1.0408,False,FMeasure_Voting_Pred,False,0.17445818832251914
14,1,0,8,47,89,3,0,9,1.0,530,1.0,0,0.0,0.213675214,0,0,36.71428571,13,2.5,False,FMeasure_Voting_Pred,False,0.05447823984486832
2,1,0,1,17,1,0,0,2,2.0,134,0.0,0,0.0,0.6,0,0,66.0,1,0.5,False,FMeasure_Voting_Pred,False,0.011510753362341556
47,1,0,8,133,583,1,0,36,0.8830227740000001,1448,0.238095238,2,0.0,0.154589372,0,0,29.36170213,10,1.9149,True,FMeasure_Voting_Pred,False,0.4845075747586252
6,1,0,3,27,9,1,0,2,0.771428571,140,1.0,0,0.0,0.25,0,0,21.16666667,1,0.6667,False,FMeasure_Voting_Pred,False,0.02206466646163997
2,3,0,3,3,1,1,0,2,2.0,9,0.0,0,0.975,0.666666667,0,0,3.5,1,0.5,False,FMeasure_Voting_Pred,False,0.008788884152271503
1,6,0,1,7,0,1,0,1,2.0,17,0.0,0,1.0,1.0,0,0,16.0,0,0.0,False,FMeasure_Voting_Pred,False,0.004986458466342789
15,1,0,31,15,105,30,0,15,2.0,15,0.0,0,0.0,0.25,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.027815153870798817
6,1,0,0,7,15,0,0,6,2.0,9,0.0,0,0.0,0.333333333,0,0,0.5,1,0.8333,False,FMeasure_Voting_Pred,False,0.015130574795058945
3,2,0,0,4,0,0,0,3,0.75,35,1.0,3,0.5,0.5,0,0,9.333333333,1,0.6667,False,FMeasure_Voting_Pred,False,0.02331983663959065
7,1,0,2,19,11,0,0,4,1.027777778,1730,0.916666667,0,0.0,0.291666667,0,0,244.4285714,6,3.4286,False,FMeasure_Voting_Pred,False,0.3348257583375867
29,1,0,0,29,406,0,0,29,2.0,29,0.0,0,0.0,0.436781609,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.01500803317644294
30,2,5,25,110,281,5,0,22,0.902298851,929,1.0,4,0.4166666670000001,0.17586206899999998,1,1,29.36666667,10,1.7333,True,FMeasure_Voting_Pred,False,0.468593968544122
9,3,0,7,26,0,2,0,9,0.25,211,1.0,0,0.8297872340000001,0.388888889,2,3,22.22222222,2,1.0,False,FMeasure_Voting_Pred,False,0.028149268440712225
17,1,0,0,17,136,0,0,17,2.0,17,0.0,0,0.0,0.382352941,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.015335345293885643
2,1,0,2,3,1,2,0,1,1.911764706,93,0.0,0,0.0,1.0,0,0,28.5,0,0.0,False,FMeasure_Voting_Pred,False,0.0053438957244926685
8,5,0,2,16,0,0,0,8,0.571428571,107,1.0,0,0.906666667,0.6875,1,1,12.0,1,0.875,False,FMeasure_Voting_Pred,False,0.01316747946581328
33,1,0,3,74,0,2,0,26,0.604166667,764,1.0,1,0.0,0.232323232,0,0,22.06060606,4,1.6667,False,FMeasure_Voting_Pred,False,0.042216941372407585
8,1,0,5,38,6,4,0,8,0.514285714,401,1.0,0,0.0,0.541666667,0,0,48.5,12,3.5,False,FMeasure_Voting_Pred,False,0.04853192686660698
12,2,0,6,78,36,4,0,7,0.363636364,663,1.0,0,0.765957447,0.35,1,10,54.08333333,12,3.0,True,FMeasure_Voting_Pred,False,0.4213826184999699
2,1,0,4,14,1,1,0,2,2.0,81,0.0,0,0.0,0.6,0,0,39.5,1,0.5,False,FMeasure_Voting_Pred,False,0.012233871385160949
8,1,1,0,9,22,0,0,7,0.7142857140000001,20,1.0,1,0.0,0.2,0,0,1.375,1,0.75,False,FMeasure_Voting_Pred,False,0.02758237547059095
20,1,1,0,25,108,0,0,20,0.8980263159999999,229,0.75,4,0.0,0.25,0,0,9.65,2,1.0,False,FMeasure_Voting_Pred,False,0.06319131671392934
6,2,0,1,11,15,1,0,5,2.0,31,0.0,0,0.615384615,0.4,0,0,4.166666667,1,0.8333,False,FMeasure_Voting_Pred,False,0.014972699940204993
9,1,3,12,16,34,12,0,8,0.9375,48,1.0,1,0.0,0.26984127,0,0,4.1111111110000005,3,1.2222,False,FMeasure_Voting_Pred,False,0.030468455984030866
2,1,0,2,5,1,0,0,2,2.0,11,0.0,0,0.0,0.75,0,0,4.5,1,0.5,False,FMeasure_Voting_Pred,False,0.008854335349207395
8,1,0,8,26,20,3,0,4,0.428571429,134,1.0,1,0.0,0.171428571,0,0,15.5,4,1.375,False,FMeasure_Voting_Pred,False,0.035185990955032505
2,2,1,0,4,1,0,0,2,2.0,10,0.0,0,0.666666667,0.75,0,0,4.0,1,0.5,False,FMeasure_Voting_Pred,False,0.008840873202957534
6,1,0,0,7,15,0,0,6,2.0,9,0.0,0,0.0,0.333333333,0,0,0.5,1,0.8333,False,FMeasure_Voting_Pred,False,0.016123024741156317
4,2,0,2,12,0,1,0,4,0.0,105,1.0,0,0.846153846,0.55,0,0,24.5,1,0.5,False,FMeasure_Voting_Pred,False,0.014668248308160938
2,2,0,4,7,1,1,0,2,2.0,39,0.0,0,0.916666667,0.666666667,0,0,18.5,1,0.5,False,FMeasure_Voting_Pred,False,0.010460283172236172
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.006431958229784846
2,1,6,0,3,1,0,0,2,2.0,5,0.0,0,0.0,0.75,0,0,1.5,1,0.5,False,FMeasure_Voting_Pred,False,0.008773861468447584
4,2,0,2,10,2,1,0,4,0.666666667,50,1.0,2,0.4,0.5,0,0,11.0,3,1.25,False,FMeasure_Voting_Pred,False,0.02619377834181145
15,2,0,18,96,7,3,0,4,0.726190476,1603,1.0,4,0.461538462,0.248484848,1,1,105.46666670000002,23,3.9333,False,FMeasure_Voting_Pred,False,0.4653957386544749
1,1,0,10,1,0,9,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.006862780294005721
3,3,0,5,6,3,0,0,3,1.5,19,1.0,0,0.96,0.5,1,1,5.0,1,0.6667,False,FMeasure_Voting_Pred,False,0.015057243864986289
10,1,0,1,11,45,1,0,8,1.072222222,55,0.35,0,0.0,0.203703704,0,0,2.5,1,0.8,False,FMeasure_Voting_Pred,False,0.021733474001705385
4,3,0,0,28,0,0,0,4,0.25,404,0.0,0,0.928571429,0.3125,1,3,99.0,6,2.75,False,FMeasure_Voting_Pred,False,0.058875513323460575
67,1,2,6,82,2141,4,0,67,0.956709957,373,1.0,1,0.0,0.20024875600000008,0,0,4.462686567,2,0.9851,False,FMeasure_Voting_Pred,False,0.2419993014016511
1,1,0,0,2,0,0,0,1,2.0,33,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,FMeasure_Voting_Pred,False,0.05018784810376017
15,2,0,3,16,0,2,0,15,0.8067226890000001,385,0.411764706,5,0.222222222,0.425,0,0,23.53333333,1,0.4667,False,FMeasure_Voting_Pred,False,0.4044744161091458
2,2,0,5,8,1,1,0,2,2.0,24,0.0,0,0.916666667,0.666666667,0,0,11.0,1,0.5,False,FMeasure_Voting_Pred,False,0.010225270637369523
9,1,0,5,16,0,4,0,9,0.583333333,99,1.0,0,0.0,0.481481481,0,0,9.666666667,2,1.0,False,FMeasure_Voting_Pred,False,0.016549302195112442
7,1,0,0,10,17,0,0,6,0.833333333,47,1.0,2,0.0,0.5555555560000001,0,0,5.428571429,2,0.8571,False,FMeasure_Voting_Pred,False,0.021906090611809467
2,1,0,2,11,1,0,0,2,2.0,39,0.0,0,0.0,0.75,0,0,18.5,3,1.5,False,FMeasure_Voting_Pred,False,0.010717585406408051
22,1,0,40,55,219,30,0,20,0.19047619,474,1.0,1,0.0,0.252066116,0,0,20.45454545,1,0.9545,True,FMeasure_Voting_Pred,False,0.04245357704411557
9,2,0,2,20,0,1,0,9,0.708333333,112,0.666666667,0,0.5555555560000001,0.333333333,1,2,11.11111111,1,0.8889,False,FMeasure_Voting_Pred,False,0.024503774170947245
4,3,0,0,28,0,0,0,4,0.25,404,1.0,0,0.928571429,0.3125,1,3,99.0,6,2.75,False,FMeasure_Voting_Pred,False,0.058875513323460575
1,1,0,35,1,0,34,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.00823079289398938
35,1,0,31,87,493,18,0,33,0.966751918,573,0.695652174,7,0.0,0.142156863,0,0,14.71428571,21,1.5714,False,FMeasure_Voting_Pred,False,0.4884399999927009
12,1,0,16,73,0,2,0,10,0.603305785,616,1.0,5,0.0,0.287878788,0,0,49.41666667,3,1.0,False,FMeasure_Voting_Pred,False,0.4403548390377872
4,4,0,0,8,6,0,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,FMeasure_Voting_Pred,False,0.00922643084501275
4,1,0,3,4,6,3,0,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.013262390303794716
16,1,0,11,29,0,10,0,15,0.6333333329999999,243,0.5,0,0.0,0.238095238,0,0,13.8125,7,1.5625,False,FMeasure_Voting_Pred,False,0.031118617635648303
14,1,2,14,45,33,3,0,13,0.78021978,293,1.0,3,0.0,0.346153846,0,0,19.42857143,8,1.3571,False,FMeasure_Voting_Pred,False,0.3850417550850912
2,2,0,0,4,1,0,0,2,2.0,10,0.0,0,0.666666667,0.75,0,0,4.0,1,0.5,False,FMeasure_Voting_Pred,False,0.008840873202957534
18,1,0,9,43,29,2,0,16,0.735294118,1050,1.0,6,0.0,0.218487395,0,0,56.33333333,4,1.0556,False,FMeasure_Voting_Pred,False,0.2748526353495222
17,1,0,12,49,50,3,0,12,0.75,287,1.0,2,0.0,0.4791666670000001,0,0,15.41176471,5,1.4706,False,FMeasure_Voting_Pred,False,0.030056236657138437
11,1,0,12,11,55,10,0,11,2.0,11,0.0,0,0.0,0.309090909,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.018117481998455347
23,1,1,19,36,253,17,0,22,2.0,128,0.0,0,0.0,0.246376812,0,0,4.565217391,6,1.2174,False,FMeasure_Voting_Pred,False,0.02446767067058701
31,1,0,22,31,465,20,0,31,2.0,31,0.0,0,0.0,0.221198157,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.022017351373495985
17,2,3,16,76,40,3,0,12,0.8472222220000001,586,0.5555555560000001,1,0.615384615,0.302083333,1,1,32.94117647,6,1.3529,False,FMeasure_Voting_Pred,False,0.03665259290545547
8,1,0,0,9,28,0,0,8,1.142857143,45,0.0,0,0.0,0.28571428600000004,0,0,0.375,1,0.875,False,FMeasure_Voting_Pred,False,0.01908616710065225
8,1,0,5,8,28,5,0,8,2.0,8,0.0,0,0.0,0.475,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.01391984974117768
6,1,0,0,6,15,0,0,6,1.2,10,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.01527472903407795
50,1,6,29,164,909,6,0,41,0.927240461,2168,1.0,5,0.0,0.090225564,0,0,41.9,62,3.04,False,FMeasure_Voting_Pred,True,0.8933206951635428
23,2,0,19,112,115,4,0,19,0.875,954,1.0,1,0.7613636359999999,0.227272727,1,5,40.13043478,6,1.4783,False,FMeasure_Voting_Pred,False,0.14665057822037514
5,3,0,3,21,0,2,0,4,0.55,387,0.4,1,0.894736842,0.4,1,1,75.4,14,4.8,False,FMeasure_Voting_Pred,False,0.30459746953892003
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.006431244523056233
30,2,0,10,61,383,5,0,29,0.89968652,301,0.090909091,1,0.461538462,0.261083744,0,0,8.666666667000001,2,1.0333,False,FMeasure_Voting_Pred,False,0.029705050268343417
22,1,1,9,83,225,7,0,19,0.880952381,995,1.0,1,0.0,0.198412698,1,1,44.13636364,23,3.4091,True,FMeasure_Voting_Pred,False,0.3786387206043571
10,1,0,0,11,45,0,0,10,2.0,13,0.0,0,0.0,0.375,0,0,0.3,1,0.9,False,FMeasure_Voting_Pred,False,0.015301358326385656
8,1,0,8,16,16,8,0,8,0.0,79,1.0,0,0.0,0.425,0,0,8.75,1,0.25,False,FMeasure_Voting_Pred,False,0.01708126374787684
18,1,0,8,70,109,5,0,15,0.860294118,646,0.125,0,0.0,0.225490196,0,0,34.44444444,5,2.0,False,FMeasure_Voting_Pred,False,0.03233639198883364
4,2,0,6,8,6,0,0,4,2.0,22,0.0,0,0.625,0.625,0,0,4.5,1,0.75,False,FMeasure_Voting_Pred,False,0.010800478446496417
11,1,0,6,33,25,0,0,10,0.8444444440000001,323,0.333333333,4,0.0,0.3,0,0,27.54545455,11,2.0909,False,FMeasure_Voting_Pred,False,0.11788897649244612
10,3,0,6,66,23,0,0,9,0.472222222,745,1.0,3,0.75,0.5,2,5,73.1,2,0.9,False,FMeasure_Voting_Pred,False,0.10559246753742102
