wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
5,2,0,7,14,2,2,6,3,0.625,60,1.0,0,0.5555555560000001,0.44,1,2,10.6,1,0.8,False,GMean_Voting_Pred,False,0.3651055668799544
18,2,0,7,35,0,3,4,15,0.638655462,317,1.0,0,0.565217391,0.263888889,1,1,16.22222222,3,0.7778,False,GMean_Voting_Pred,False,0.3943600724903275
4,3,0,9,12,0,5,4,4,0.0,41,1.0,1,0.88,0.4375,0,0,9.0,1,0.75,True,GMean_Voting_Pred,False,0.4311346835905215
8,1,0,3,16,0,2,1,8,0.14285714300000002,125,1.0,1,0.0,0.375,1,1,14.375,8,2.0,False,GMean_Voting_Pred,False,0.1282471189655227
3,4,0,6,13,0,2,5,3,0.25,49,1.0,2,0.939393939,0.466666667,1,2,14.66666667,1,0.6667,False,GMean_Voting_Pred,False,0.06944856849638519
9,1,0,3,18,30,1,2,8,0.375,79,1.0,0,0.0,0.355555556,0,0,7.666666667,1,0.7778,True,GMean_Voting_Pred,False,0.06703033294185866
18,5,0,11,33,125,2,9,15,0.858823529,160,1.0,1,0.729166667,0.287037037,1,1,7.611111111,2,0.7778,False,GMean_Voting_Pred,False,0.40756765735196
11,0,0,14,22,29,0,14,11,0.82,105,1.0,2,0.0,0.340909091,0,0,8.090909091,1,0.9091,False,GMean_Voting_Pred,False,0.038480723362918114
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.0370449141498625
11,1,0,8,30,43,4,4,11,1.014285714,163,0.14285714300000002,0,0.0,0.4,0,0,13.18181818,4,1.2727,False,GMean_Voting_Pred,False,0.11269778924343116
3,1,0,2,41,3,0,2,1,2.0,228,0.0,0,0.0,0.333333333,0,0,75.0,1,0.6667,False,GMean_Voting_Pred,False,0.06788959704195731
9,1,0,5,20,12,3,2,7,0.625,100,1.0,0,0.0,0.4375,0,0,9.777777778,4,1.2222,False,GMean_Voting_Pred,False,0.4102404103438165
7,1,0,7,16,21,1,6,7,2.0,78,0.0,0,0.0,0.464285714,0,0,10.14285714,2,1.0,False,GMean_Voting_Pred,False,0.04278745408717255
5,2,0,3,8,2,3,1,5,0.666666667,36,1.0,1,0.428571429,0.4,0,0,5.6,1,0.8,False,GMean_Voting_Pred,False,0.3904274007100061
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03736293928852871
5,4,0,11,38,0,1,11,4,0.25,303,1.0,1,0.870967742,0.36,1,1,59.0,1,0.8,False,GMean_Voting_Pred,False,0.07961608834620011
4,3,0,9,12,6,1,8,4,1.0,44,1.0,1,0.971428571,0.541666667,0,0,9.75,1,0.25,True,GMean_Voting_Pred,False,0.04082509559462017
5,3,0,8,19,0,1,7,4,0.625,61,1.0,1,0.916666667,0.5,0,0,10.8,1,0.4,True,GMean_Voting_Pred,False,0.06304490802420533
2,1,0,30,2,1,28,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.05362940365306752
8,2,6,13,25,22,6,7,3,0.571428571,89,1.0,0,0.857142857,0.333333333,0,0,10.0,2,0.625,False,GMean_Voting_Pred,True,0.5718679476506613
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03754204826810825
12,1,0,29,61,0,2,28,11,0.454545455,395,1.0,2,0.0,0.25,0,0,31.5,9,2.0,True,GMean_Voting_Pred,False,0.3958847227827363
2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.20678014686184065
24,2,0,10,84,126,3,8,14,0.8797953959999999,597,0.705882353,0,0.388888889,0.193236715,1,1,23.16666667,8,1.375,True,GMean_Ada_Pred,True,0.5011067850227604
2,2,0,2,3,1,1,1,2,2.0,10,0.0,0,1.0,0.75,0,0,4.0,0,0.0,False,GMean_Voting_Pred,False,0.029487494581212543
5,1,0,12,5,10,9,4,5,2.0,5,0.0,0,0.0,0.3666666670000001,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.3694484820456234
4,5,0,6,9,2,4,2,4,0.333333333,40,1.0,1,0.894736842,0.5625,0,0,8.5,1,0.5,False,GMean_Voting_Pred,False,0.10942524825175592
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.02267694815609815
4,2,0,17,7,4,16,1,2,0.958333333,100,0.125,8,0.857142857,0.444444444,1,1,22.0,1,0.5,False,GMean_Voting_Pred,False,0.4192692199204897
8,2,0,10,27,14,2,10,4,0.7142857140000001,120,1.0,0,0.8,0.291666667,0,0,13.625,1,0.75,False,GMean_Voting_Pred,False,0.04205739310390854
36,2,0,21,49,590,5,19,36,0.963809524,261,1.0,2,0.406779661,0.160493827,1,2,5.833333333,2,1.0,False,GMean_Voting_Pred,False,0.04050454506053992
2,1,0,8,2,1,6,2,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03843495094367922
1,3,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,True,GMean_Voting_Pred,False,0.3690491957708328
16,1,0,14,86,108,4,12,4,0.7333333329999999,559,1.0,1,0.0,0.1875,0,0,33.875,4,1.4375,False,GMean_Voting_Pred,False,0.18286971390453824
1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.038559336053166485
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.0299857765666746
2,3,0,4,4,1,0,4,1,2.0,11,0.0,0,0.972222222,0.666666667,1,1,4.5,1,0.5,False,GMean_Voting_Pred,False,0.025263150777376068
7,3,0,6,18,21,1,5,4,2.0,63,0.0,0,0.894736842,0.30952381,0,0,8.0,2,0.7143,True,GMean_Voting_Pred,False,0.052803553858970176
6,1,0,26,71,7,1,26,5,0.6,373,1.0,1,0.0,0.4,0,0,60.83333333,14,4.5,False,GMean_Voting_Pred,True,0.5116340481928461
9,1,0,12,41,30,1,11,1,0.625,186,1.0,0,0.5,0.4166666670000001,1,4,19.55555556,9,1.7778,False,GMean_Voting_Pred,False,0.4552414666123197
1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03723771805949769
19,3,0,9,37,129,2,8,13,0.833333333,203,1.0,3,0.55,0.223684211,1,1,9.315789474,3,1.3158,False,GMean_Voting_Pred,False,0.4148226473800081
4,1,0,51,4,6,47,5,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,False,GMean_Voting_Pred,True,0.6544422626537966
11,3,0,5,16,51,2,4,11,0.85,77,0.5,0,0.956521739,0.484848485,1,3,5.6363636360000005,1,0.7273,False,GMean_Voting_Pred,False,0.04671790492249299
4,1,6,8,12,6,6,2,3,2.0,37,0.0,0,0.0,0.5625,0,0,8.25,2,1.0,False,GMean_Voting_Pred,False,0.12776594205746716
6,1,0,6,7,9,1,5,6,0.6,25,0.0,0,0.0,0.375,0,0,3.0,1,0.8333,False,GMean_Voting_Pred,False,0.08469658148917228
5,2,0,6,9,6,5,1,3,0.9,75,0.2,5,0.8,0.4166666670000001,1,1,13.0,1,0.6,False,GMean_Voting_Pred,False,0.09589156030164953
3,1,0,17,35,3,3,14,2,1.041666667,491,0.083333333,0,0.0,0.666666667,0,0,158.66666669999995,4,2.0,False,GMean_Voting_Pred,False,0.4387451669632058
3,6,0,4,9,3,1,3,3,2.0,23,0.0,0,0.989473684,1.0,1,1,6.666666667,1,0.6667,False,GMean_Voting_Pred,False,0.0550762593164223
9,3,0,4,12,30,1,4,9,0.25,50,1.0,0,0.833333333,0.5555555560000001,2,5,4.444444444,1,0.7778,False,GMean_Voting_Pred,False,0.031596101612316185
1,1,0,8,1,0,7,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.039607539391751184
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03804848718244496
2,1,0,4,4,1,0,4,2,2.0,10,0.0,0,0.0,0.666666667,0,0,4.0,1,0.5,False,GMean_Voting_Pred,False,0.03194398178487338
4,1,0,3,7,0,2,1,4,0.0,22,1.0,1,0.0,0.625,0,0,4.25,1,0.75,False,GMean_Voting_Pred,False,0.08186131866298797
16,4,0,14,30,106,7,7,14,0.8666666670000001,142,1.0,1,0.922680412,0.241071429,1,4,7.5625,5,1.25,False,GMean_Voting_Pred,False,0.4136531076370975
23,2,0,19,33,217,4,18,23,0.636363636,247,1.0,3,0.52173913,0.241545894,1,2,9.608695652,2,1.0,False,GMean_Voting_Pred,False,0.04213758864110013
3,1,0,2,7,3,0,2,3,2.0,13,0.0,0,0.0,0.833333333,0,0,3.333333333,1,0.6667,False,GMean_Voting_Pred,False,0.03710054364484978
15,2,0,22,31,97,5,21,13,0.75,124,1.0,1,0.648648649,0.192592593,0,0,7.133333333,2,0.9333,False,GMean_Voting_Pred,False,0.3677228524652583
1,1,0,9,1,0,9,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.037349496894512085
15,1,0,8,42,105,7,1,14,2.0,214,0.0,0,0.0,0.2,0,0,13.26666667,4,2.4667,True,GMean_Voting_Pred,False,0.11446534037019077
1,1,0,56,1,0,56,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,GMean_Voting_Pred,False,0.4046904929620056
22,3,1,15,66,193,4,14,16,0.849206349,318,1.0,1,0.716216216,0.295454545,1,3,13.18181818,4,1.3636,False,GMean_Voting_Pred,False,0.08746726414392388
3,1,0,4,5,3,0,4,3,2.0,18,0.0,0,0.0,0.833333333,0,0,5.0,1,0.6667,False,GMean_Voting_Pred,False,0.03330612888926381
5,3,0,7,16,4,1,7,4,0.5,57,1.0,1,0.84,0.533333333,0,0,10.2,1,0.8,False,GMean_Voting_Pred,False,0.06408128110594556
11,1,0,4,22,55,1,3,10,2.0,86,0.0,0,0.0,0.181818182,0,0,6.818181817999999,1,0.9091,True,GMean_Voting_Pred,False,0.0485896004121166
7,3,0,16,27,19,4,12,7,2.0,105,0.0,0,0.814814815,0.371428571,0,0,14.0,4,1.4286,True,FMeasure_RF_Pred,True,0.6
14,2,0,9,18,91,4,6,11,2.0,71,0.0,0,0.76,0.339285714,1,3,4.071428571,1,0.8571,False,GMean_Voting_Pred,False,0.025957751938330068
3,5,0,5,12,1,1,4,3,0.0,38,1.0,0,0.95,0.666666667,0,0,11.33333333,1,0.3333,True,GMean_Voting_Pred,False,0.11054978102430206
14,3,0,7,25,59,1,6,12,0.815384615,131,1.0,1,0.5,0.33846153799999995,1,2,8.0,4,1.0,False,GMean_Voting_Pred,False,0.062181747195631125
4,1,0,1,8,6,0,1,4,2.0,36,0.0,0,0.0,0.875,0,0,8.0,2,1.0,False,GMean_Voting_Pred,False,0.04354580213331053
3,1,9,9,4,1,9,0,3,0.5,14,1.0,0,0.0,0.666666667,0,0,3.333333333,1,0.6667,False,GMean_Voting_Pred,False,0.4484706917203202
7,3,0,8,13,19,2,7,5,0.5,59,1.0,0,0.875,0.464285714,1,1,7.285714286,2,0.8571,False,GMean_Voting_Pred,False,0.03958094636818536
6,1,0,8,14,13,1,7,6,0.4,54,1.0,0,0.0,0.433333333,0,0,7.833333333,2,1.0,False,GMean_Voting_Pred,False,0.057641891932606173
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.037189306351711984
7,1,0,3,12,9,1,2,7,0.0,59,1.0,1,0.0,0.5,0,0,7.285714286,1,0.8571,False,GMean_Voting_Pred,False,0.08581030911058472
5,1,0,15,35,4,1,14,3,0.25,148,1.0,0,0.5,0.5,0,0,28.4,1,0.6,False,GMean_Voting_Pred,False,0.07340090732446508
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.035969822811965896
3,1,0,13,3,3,11,2,3,2.0,3,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.039731171982784835
2,1,0,12,2,1,11,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.04019001900773709
12,0,0,8,26,48,0,8,12,0.8409090909999999,126,1.0,3,0.0,0.388888889,0,0,9.166666667,5,1.25,False,GMean_Voting_Pred,False,0.06899803571511658
7,1,0,5,9,21,0,5,6,2.0,44,0.0,0,0.0,0.857142857,0,0,5.285714286,1,0.8571,False,GMean_Voting_Pred,False,0.03567005494905229
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.02751494716975661
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.031082057730987146
2,4,0,2,6,0,1,1,2,0.0,20,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5,False,GMean_Voting_Pred,False,0.11833181222352362
11,3,0,8,22,27,2,6,7,0.6333333329999999,98,1.0,0,0.771428571,0.283333333,1,4,7.636363636,3,1.0909,False,GMean_Voting_Pred,False,0.057576949018521416
6,4,0,6,17,0,1,5,4,0.4,85,1.0,1,0.8611111109999999,0.4,1,2,12.83333333,1,0.8333,True,GMean_Voting_Pred,False,0.07056107065240445
6,3,0,12,23,7,2,11,4,0.666666667,90,1.0,1,0.967032967,0.44,0,0,13.5,1,0.5,False,GMean_Voting_Pred,False,0.06592219177359901
3,0,0,1,20,3,1,0,2,2.0,106,0.0,0,0.0,0.7777777779999999,0,0,34.33333333,9,3.6667,False,GMean_Voting_Pred,False,0.21989255968178908
3,1,0,3,16,1,1,2,1,0.5,60,1.0,0,0.0,0.5,0,0,18.66666667,3,1.0,False,GMean_Voting_Pred,False,0.4025123706807954
3,4,0,7,5,3,4,3,3,2.0,12,0.0,0,0.988950276,0.666666667,1,2,3.0,1,0.6667,True,GMean_Voting_Pred,False,0.03976883469324302
13,2,1,6,30,0,5,1,13,0.291666667,201,1.0,0,0.5,0.384615385,0,0,14.30769231,1,0.6923,False,GMean_Voting_Pred,False,0.4510930653002014
13,3,3,11,19,62,3,8,13,0.638888889,95,1.0,1,0.936170213,0.346153846,1,3,6.076923077000001,3,1.1538,False,GMean_Voting_Pred,False,0.07312944642203223
3,1,0,5,5,0,1,4,3,0.0,24,1.0,0,0.0,1.0,0,0,6.666666667,1,0.6667,False,GMean_Voting_Pred,False,0.06623582712562476
35,1,0,172,35,595,162,14,35,2.0,35,0.0,0,0.0,0.147619048,0,0,0.0,1,1.0,True,GMean_Voting_Pred,True,0.7945606153585659
23,4,1,23,39,205,10,18,23,0.8409090909999999,185,1.0,3,0.58,0.152173913,1,1,6.7826086960000005,3,1.087,False,GMean_Voting_Pred,False,0.38046872828757133
29,3,0,28,85,296,9,24,13,0.914835165,713,0.692307692,6,0.413043478,0.167582418,1,1,23.13793103,12,2.1379,True,GMean_Voting_Pred,False,0.4891089166939891
3,5,1,5,10,0,3,2,3,0.75,33,1.0,1,0.944444444,0.583333333,0,0,9.333333333,1,0.3333,True,GMean_Voting_Pred,False,0.4380463866094603
5,0,1,9,20,0,3,6,3,0.0,73,1.0,0,0.0,0.5,0,0,13.4,1,0.8,False,GMean_Voting_Pred,False,0.4100210074712265
7,1,0,2,12,9,2,0,7,0.333333333,47,1.0,0,0.0,0.476190476,0,0,5.428571429,1,0.7143,False,GMean_Voting_Pred,False,0.06714527927122113
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.036777994968996766
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.035969822811965896
3,5,0,5,9,0,4,1,3,0.0,44,1.0,0,0.944444444,0.666666667,0,0,13.33333333,1,0.3333,True,GMean_Voting_Pred,False,0.4750178983810376
3,5,0,4,10,0,1,3,3,0.5,37,1.0,0,0.904761905,0.5,0,0,10.66666667,1,0.6667,False,GMean_Voting_Pred,False,0.4362663421655793
9,3,0,5,18,14,1,5,9,0.75,94,1.0,1,0.956521739,0.333333333,1,3,9.111111111,4,1.3333,False,GMean_Voting_Pred,False,0.052330446132782885
1,3,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,True,GMean_Voting_Pred,False,0.3818520102541388
42,3,0,31,84,779,14,19,39,0.8689024390000001,427,1.0,5,0.8186046509999999,0.093915344,1,3,8.976190476000001,4,1.1429,False,GMean_Voting_Pred,True,0.7922466428504373
18,1,0,13,33,131,9,6,16,0.882352941,144,1.0,1,0.0,0.235294118,0,0,6.666666667,2,1.1111,False,GMean_Voting_Pred,False,0.3879175551473487
7,3,0,8,23,19,0,8,7,0.5,118,1.0,0,0.9,0.342857143,0,0,15.71428571,4,1.5714,False,GMean_Voting_Pred,False,0.10235546717838258
14,0,1,16,54,73,3,14,5,0.833333333,352,1.0,2,0.0,0.232142857,0,0,23.71428571,5,1.2143,False,GMean_Voting_Pred,False,0.42245177479749424
45,2,0,13,73,878,5,8,45,0.5,351,1.0,0,0.333333333,0.261111111,1,2,6.755555556,1,0.9778,True,FMeasure_Voting_Pred,True,0.7255735883130408
2,1,0,8,13,1,0,8,1,2.0,152,0.0,0,0.0,0.5,0,0,75.0,17,8.5,True,Accuracy_Voting_Pred,True,0.5194603994683488
4,1,0,6,20,0,2,4,2,0.333333333,121,1.0,0,0.0,0.5555555560000001,0,0,29.0,1,0.5,False,GMean_Voting_Pred,False,0.06832053619782667
4,3,3,9,17,6,4,6,3,2.0,116,0.0,0,0.8636363640000001,0.5625,0,0,28.0,4,1.5,False,GMean_Voting_Pred,False,0.4206448518566528
4,1,1,1,9,0,1,0,4,0.0,27,1.0,0,0.0,1.0,0,0,5.5,1,0.75,False,GMean_Voting_Pred,False,0.08556721133890864
7,0,0,9,22,21,1,8,1,2.0,141,0.0,0,0.0,0.5,0,0,19.14285714,10,2.4286,False,GMean_Voting_Pred,False,0.09098652330029704
9,3,1,11,23,8,5,8,7,0.458333333,127,1.0,1,0.931034483,0.375,0,0,12.77777778,2,0.6667,False,GMean_Voting_Pred,False,0.08633106407334636
7,3,0,12,28,0,1,12,2,0.6333333329999999,227,0.8,1,0.807692308,0.333333333,1,1,30.71428571,3,1.0,False,GMean_Voting_Pred,False,0.393015189139116
63,3,1,30,147,1929,6,28,57,0.788306452,692,1.0,4,0.372340426,0.084485407,2,4,9.857142857,5,1.0476,False,GMean_Voting_Pred,True,0.8060454428905789
6,2,0,6,13,3,1,5,6,0.2,58,1.0,0,0.333333333,0.5,0,0,8.5,2,0.8333,False,GMean_Voting_Pred,False,0.4159550090851684
6,0,0,8,23,0,1,7,1,0.7,100,1.0,0,0.0,0.3666666670000001,0,0,15.0,4,1.1667,False,GMean_Voting_Pred,False,0.05386389414431993
9,3,0,9,20,26,1,9,6,0.84375,81,0.75,0,0.853658537,0.325,1,1,7.555555556,2,0.7778,False,GMean_Voting_Pred,False,0.042560475158668655
3,1,0,4,7,0,1,3,3,0.0,31,1.0,0,0.0,0.583333333,0,0,9.0,1,0.6667,False,GMean_Voting_Pred,False,0.4038210141679774
9,1,0,10,18,28,3,10,7,0.8125,61,1.0,1,0.0,0.232142857,0,0,5.555555556,1,0.7778,True,GMean_Voting_Pred,False,0.028515458455258283
7,3,2,14,39,5,2,12,0,0.5,187,1.0,1,0.7777777779999999,0.35714285700000004,1,1,25.42857143,10,2.1429,False,GMean_Voting_Pred,True,0.581573782007166
2,5,0,3,7,0,1,2,2,0.0,21,1.0,0,0.95,0.666666667,0,0,9.0,1,0.5,False,GMean_Voting_Pred,False,0.13316577807807048
10,2,19,29,22,17,20,9,7,0.7777777779999999,99,1.0,4,0.608695652,0.28,1,1,8.5,2,1.2,True,GMean_Voting_Pred,True,0.8679550270589061
10,2,0,8,11,39,3,7,10,0.740740741,62,1.0,3,0.7857142859999999,0.3,1,20,4.9,1,0.9,False,GMean_Voting_Pred,False,0.030281258312007783
6,3,0,7,22,3,1,7,5,0.2,82,1.0,1,0.897435897,0.3,1,1,12.5,1,0.6667,False,GMean_Voting_Pred,False,0.062277591289002815
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.035969822811965896
9,3,0,13,26,34,0,13,5,0.875,95,1.0,1,0.833333333,0.333333333,1,2,9.333333333,2,0.8889,False,GMean_Voting_Pred,False,0.04180745836118607
11,1,0,6,14,35,2,4,11,0.7,82,1.0,3,0.0,0.327272727,0,0,6.181818182000001,3,1.0909,False,GMean_Voting_Pred,False,0.40481001740236494
7,1,0,8,38,19,3,5,2,0.8888888890000001,185,1.0,0,0.0,0.253968254,0,0,25.0,3,1.2857,True,GMean_Voting_Pred,False,0.4071495890733765
14,3,0,8,29,49,3,6,13,0.461538462,122,1.0,0,0.7446808509999999,0.321428571,2,8,7.642857143,2,1.1429,False,GMean_Voting_Pred,False,0.037085627964199536
11,1,0,4,20,43,1,3,10,0.1,124,1.0,1,0.0,0.363636364,0,0,10.18181818,3,1.2727,False,GMean_Voting_Pred,False,0.4351919255996653
6,2,0,2,11,9,1,1,6,0.2,45,1.0,0,0.5,0.4166666670000001,0,0,6.333333333,2,0.8333,False,GMean_Voting_Pred,False,0.08955905512089958
4,1,0,6,13,6,2,4,3,2.0,77,0.0,0,0.0,0.5,0,0,18.25,4,2.75,True,GMean_Voting_Pred,False,0.056121495516220685
35,1,0,13,65,475,5,9,30,0.911764706,537,1.0,0,0.0,0.271428571,0,0,13.94285714,14,1.8571,False,GMean_Voting_Pred,False,0.4928650339350775
1,1,0,0,2,0,0,0,0,2.0,24,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,GMean_Voting_Pred,False,0.03232934928132381
11,5,1,10,20,37,6,4,11,0.5,117,1.0,1,0.957446809,0.363636364,1,3,9.454545455,3,1.0909,False,GMean_Voting_Pred,False,0.10654359225892172
4,1,0,7,7,6,2,5,4,2.0,18,0.0,0,0.0,0.5,0,0,3.5,1,0.75,False,GMean_Voting_Pred,False,0.034886818238652896
6,3,0,18,37,3,1,18,3,0.65,146,1.0,1,0.851851852,0.333333333,1,1,22.66666667,2,0.8333,False,GMean_Voting_Pred,False,0.046560350190249226
2,3,0,3,4,1,0,3,2,2.0,11,0.0,0,1.0,0.833333333,0,0,4.5,0,0.0,False,GMean_Voting_Pred,False,0.04693855285418624
2,5,0,2,5,1,0,2,1,2.0,15,0.0,0,0.975609756,0.625,1,1,6.5,1,0.5,False,GMean_Voting_Pred,False,0.04636030341729525
3,1,0,3,8,0,1,2,3,0.5,29,0.0,0,0.0,0.666666667,0,0,8.0,1,0.6667,False,GMean_Voting_Pred,False,0.10829586944481497
6,1,0,4,12,15,0,4,5,2.0,29,0.0,0,0.0,0.25,0,0,3.833333333,1,0.8333,False,GMean_Voting_Pred,False,0.03894382388476182
2,0,0,5,8,1,1,4,2,2.0,50,0.0,0,0.0,0.75,0,0,24.0,1,0.5,False,GMean_Voting_Pred,False,0.029801823341959213
29,1,0,16,72,386,12,5,26,0.8214285709999999,403,1.0,1,0.0,0.100649351,0,0,12.82758621,3,1.1034,True,GMean_Voting_Pred,False,0.14384414693755135
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.031082057730987146
21,4,0,19,52,160,5,19,13,0.8625,287,1.0,4,0.648148148,0.166666667,1,2,12.28571429,5,1.6667,False,GMean_Voting_Pred,False,0.08992593887880322
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.02751494716975661
5,1,0,4,11,0,2,2,5,0.0,43,1.0,1,0.0,0.6,0,0,7.4,1,0.8,False,GMean_Voting_Pred,False,0.08500017938584307
4,2,0,6,16,4,1,5,3,0.666666667,52,1.0,0,0.8888888890000001,0.466666667,0,0,11.75,1,0.25,False,GMean_Voting_Pred,False,0.059645850219989936
34,1,13,45,75,561,15,43,34,2.0,361,0.0,0,0.0,0.19607843100000005,0,0,9.617647059,5,1.1176,False,GMean_Voting_Pred,False,0.3640273128932561
2,1,0,0,5,1,0,0,1,2.0,15,0.0,0,0.0,0.5,0,0,6.0,1,0.5,False,GMean_Voting_Pred,False,0.3711399561080911
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.02751494716975661
0,1,0,46,0,0,45,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.4677596822473124
20,1,0,80,20,190,75,10,20,2.0,20,0.0,0,0.0,0.16,0,0,0.0,1,1.0,True,GMean_Voting_Pred,True,0.7097160409308757
12,3,0,8,19,60,1,8,9,0.363636364,101,1.0,0,0.6333333329999999,0.35416666700000005,1,1,7.333333333,3,1.1667,False,GMean_Voting_Pred,False,0.053934010447525715
9,2,0,11,33,36,1,10,1,2.0,440,0.0,0,0.5555555560000001,0.320987654,1,1,47.88888889,8,3.4444,False,GMean_Voting_Pred,False,0.11404857600771978
2,6,0,2,7,0,1,1,2,0.0,25,1.0,0,0.944444444,0.666666667,0,0,11.0,1,0.5,False,GMean_Voting_Pred,False,0.1524705783060444
5,0,0,9,17,10,2,8,2,2.0,97,0.0,0,0.0,0.45,0,0,18.4,2,1.0,False,GMean_Voting_Pred,False,0.030355317538172787
43,1,0,9,101,815,4,7,35,0.833333333,792,0.8,1,0.0,0.261904762,0,0,17.18604651,1,0.8372,False,GMean_Voting_Pred,False,0.4521805149273656
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.035969822811965896
18,1,0,2,34,149,2,0,18,0.558823529,114,1.0,0,0.0,0.183333333,0,0,5.222222222,2,1.0556,False,GMean_Voting_Pred,False,0.09004225845819629
12,3,0,41,72,40,5,41,5,0.909090909,330,0.7142857140000001,0,0.677419355,0.290909091,1,1,25.91666667,5,1.4167,False,GMean_Voting_Pred,True,0.6940200824313604
9,1,0,8,22,0,2,6,8,0.46875,149,1.0,0,0.0,0.333333333,0,0,15.11111111,3,1.0,True,GMean_Voting_Pred,False,0.07092513957807596
7,2,0,6,13,17,4,2,7,0.75,46,1.0,1,0.333333333,0.428571429,0,0,5.285714286,1,0.8571,False,GMean_Voting_Pred,False,0.0646907279757901
12,3,0,6,21,36,1,6,10,0.181818182,98,1.0,0,0.7777777779999999,0.4166666670000001,2,6,7.083333333,2,1.0833,False,GMean_Voting_Pred,False,0.37185542269804017
6,1,6,11,14,15,7,4,5,2.0,52,0.0,0,0.0,0.541666667,0,0,7.666666667,2,1.0,False,GMean_Voting_Pred,False,0.0963703917941376
