dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
1,0,11,37,21,0,11,7,0.8,190,1.0,4,0.0,0.24691358,0,0,17.5,3,1.1,False,False,0.10933514411497698,False,0.13449643659917035,False,0.35880099381477965,False,0.0,False,0.0,False,0.0,False,0.4766194577708142,False,0.4726333680238669,False,0.4717188467100869,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.10933514411497698
1,0,7,13,10,7,0,7,0.8,75,1.0,0,0.0,0.34375,0,0,7.75,2,0.875,False,False,0.2020820045677859,False,0.20476550488978204,False,0.4740390230029528,False,0.3666666666666666,False,0.15,False,0.2333333333333333,False,0.4845740561822206,False,0.4806396396484581,False,0.4839491447149521,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2020820045677859
1,0,12,40,8,1,11,2,1.1875,173,1.0,0,0.0,0.4166666670000001,0,0,32.0,2,1.0,False,False,0.2247339918338357,False,0.06464117524533265,False,0.3455070761769445,False,0.0,False,0.0,False,0.0,False,0.48612291827735105,False,0.479688430799616,False,0.4767149486113656,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2247339918338357
1,0,15,42,16,0,15,10,0.757575758,354,1.0,5,0.0,0.242424242,0,0,28.0,4,1.5,False,False,0.20965897003107584,False,0.29052970718991383,False,0.38896184267655215,False,0.0,False,0.0,False,0.0,False,0.4806073582120618,False,0.4819240527598016,False,0.4883514393699059,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.20965897003107584
2,0,11,14,11,10,1,4,0.857142857,129,0.28571428600000004,6,0.764705882,0.4,1,1,19.33333333,3,1.0,False,False,0.2868373314657651,False,0.08211005667988606,False,0.34961510785907474,False,0.21666666666666665,False,0.2,False,0.0,False,0.4852121565014851,False,0.4835158453952858,False,0.4870599778976841,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2868373314657651
2,0,9,18,28,3,9,8,2.0,65,0.0,0,0.222222222,0.28571428600000004,0,0,7.125,1,0.875,False,False,0.05494882776495075,False,0.05622391793984216,False,0.293899755837223,False,0.0,False,0.1,False,0.0,False,0.4812048486839106,False,0.4843666662929994,False,0.4859460192015517,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.05494882776495075
1,0,26,62,457,24,6,28,0.844594595,454,1.0,2,0.0,0.15,1,1,10.73684211,7,1.4737,True,False,0.4403857401454308,False,0.39061497020125496,False,0.4343006909637382,False,0.0,False,0.1,False,0.0,False,0.498016567503657,False,0.4863485235621299,False,0.4830959968607626,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.4403857401454308
1,1,9,41,9,1,8,2,0.7,214,1.0,1,0.0,0.23,0,0,18.09090909,4,1.7273,False,False,0.0632500778577705,False,0.0676341460909398,False,0.01929949416968753,False,0.0,False,0.2,False,0.1,False,0.48582123276717,False,0.4789275718252692,False,0.3109512889884073,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0632500778577705
2,0,4,13,3,1,4,1,1.5,39,0.0,0,0.818181818,0.4,1,1,11.0,1,0.6667,False,False,0.37492474337154463,False,0.36422444851221775,True,0.5885794530365748,True,0.6,True,0.6,True,0.7,False,0.491258046610019,False,0.4967109714194722,False,0.4914761410656213,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.37492474337154463
1,0,17,32,53,16,2,14,0.875,211,1.0,0,0.0,0.266666667,1,1,12.53333333,7,1.4667,False,False,0.08361953079923999,False,0.09499923425881808,False,0.3652523424036771,False,0.1,False,0.0,False,0.05,False,0.4946739537514322,False,0.4913012328578661,False,0.4772775366315145,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.08361953079923999
1,0,25,60,492,23,6,25,0.8402777779999999,441,1.0,2,0.0,0.148648649,1,1,10.702702699999998,7,1.4865,True,True,0.6116174747442502,False,0.3575216281972316,False,0.4271723694251213,False,0.4166666666666666,False,0.1,False,0.0,False,0.498016567503657,False,0.4863485235621299,False,0.4830959968607626,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.6116174747442502
1,0,3,14,0,3,0,9,0.694444444,164,1.0,0,0.0,0.5,1,1,15.0,13,2.3,False,False,0.2154964317760051,False,0.1962141758161142,False,0.4228535077680399,False,0.4166666666666666,False,0.4533333333333334,False,0.15,False,0.493198503563267,False,0.4938002353366613,False,0.4951187095645849,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2154964317760051
4,0,13,59,406,0,13,29,1.035714286,229,1.0,0,0.582089552,0.262931034,0,0,6.862068966,1,0.9655,False,False,0.40371698597398575,False,0.3359845852180894,False,0.3985188260784793,False,0.0,False,0.0,False,0.05,False,0.4975187780332333,True,0.500479362695995,False,0.4785208174153678,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.40371698597398575
1,0,5,14,0,1,4,3,0.25,63,1.0,1,0.0,0.5555555560000001,0,0,19.33333333,3,1.3333,False,False,0.033597262671553024,False,0.03316543761257937,False,0.3120864384372119,False,0.1,False,0.0,False,0.0,False,0.4795110627840179,False,0.4770213751541474,False,0.4830499926846501,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.033597262671553024
2,0,4,9,1,2,4,1,2.0,30,0.0,0,0.9,0.625,1,1,13.0,1,0.5,False,False,0.02962780939930248,False,0.023979245274257623,False,0.2534928970758468,False,0.2,False,0.0,False,0.0,False,0.4811872733894387,False,0.486810876962087,False,0.4914761410656213,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02962780939930248
2,0,4,10,1,0,4,2,2.0,30,0.0,0,0.666666667,0.75,0,0,14.0,2,1.0,False,False,0.01801933348591031,False,0.022252542418906177,False,0.27006440630667594,False,0.0,False,0.0,False,0.0,False,0.4760104570766283,False,0.475620691425408,False,0.4859294813698868,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01801933348591031
2,0,6,16,3,0,6,2,1.0,237,1.0,0,0.7142857140000001,0.5,0,0,74.0,2,1.0,False,False,0.02689055435464084,False,0.041087035220543806,True,0.6756405498183771,False,0.1,False,0.3,False,0.0,False,0.486627206568844,True,0.5788087615020134,False,0.4804489801373938,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02689055435464084
2,0,14,29,91,8,14,14,2.0,135,0.0,0,0.133333333,0.295918367,0,0,8.642857142999999,1,0.9286,False,False,0.09896437387929262,False,0.32430834163933725,True,0.7075233353776499,False,0.5,True,0.65,False,0.5,True,0.5006642335235074,True,0.5008800073716391,False,0.4968142862358275,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.09896437387929262
2,0,9,36,1,2,9,1,2.0,400,1.0,0,0.9,0.625,1,2,195.5,1,0.5,False,False,0.04079286217775632,False,0.050766016082015065,False,0.3918497148555797,False,0.0,False,0.3,False,0.0,False,0.4785924388466177,True,0.5827102689836726,False,0.4921297331359973,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04079286217775632
2,0,8,12,1,0,8,2,1.142857143,57,1.0,0,0.833333333,1.0,0,0,24.0,1,0.5,False,False,0.014692778014759862,False,0.018386374672549825,False,0.3054751175063388,False,0.0,False,0.0,False,0.0,False,0.4786210813292352,False,0.4719087658768769,False,0.4785312113183158,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.014692778014759862
1,0,5,20,0,0,5,3,0.5,94,1.0,0,0.0,0.666666667,0,0,29.66666667,1,0.6667,False,False,0.028246689457615607,False,0.02755181941891107,False,0.2991771829601872,False,0.0,False,0.0,False,0.0,False,0.4738822293540712,False,0.4739563998296216,False,0.4764637502785032,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.028246689457615607
1,0,9,6,15,7,2,6,2.0,6,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.03369917667184478,False,0.030802485431076262,False,0.2551960855157811,False,0.0,False,0.0,False,0.0,False,0.4799892808371687,False,0.483644063106376,False,0.4785848686228397,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.03369917667184478
1,0,7,7,21,5,2,7,2.0,7,0.0,0,0.0,0.380952381,0,0,0.0,1,1.0,False,False,0.037813734295796576,False,0.034446910820387734,False,0.25411231017871744,False,0.0,False,0.0,False,0.0,False,0.4794369661656446,False,0.4840328161507621,False,0.4726864030794923,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.037813734295796576
1,0,9,31,3,1,8,3,2.0,75,0.0,0,0.0,0.333333333,0,0,24.0,1,0.6667,False,False,0.04926049076412553,False,0.048669195722509474,False,0.27938367199922737,False,0.0,False,0.0,False,0.1,False,0.485235850268706,False,0.4875100223259599,False,0.48618103578106,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04926049076412553
1,0,25,63,33,1,24,2,0.222222222,468,1.0,0,0.0,0.16161616199999998,0,0,45.7,2,0.9,False,False,0.4476123592092229,True,0.5487985856560208,False,0.454491411399857,False,0.16666666666666666,False,0.3833333333333333,False,0.3666666666666666,False,0.4834791628718262,False,0.4917787389718198,False,0.4920617986628881,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.4476123592092229
1,0,4,5,0,4,0,3,0.833333333,22,1.0,0,0.0,0.75,0,0,4.0,1,0.5,False,False,0.019636579534808005,False,0.01725210083505279,False,0.28368324339278544,False,0.0,False,0.0,False,0.0,False,0.4738822293540712,False,0.47251992793995,False,0.471586316710932,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.019636579534808005
2,0,2,14,11,1,1,4,0.666666667,81,0.666666667,2,0.764705882,0.4,1,1,12.0,3,1.0,False,False,0.044166522207224,False,0.032022583959086214,False,0.31438298416019606,False,0.0,False,0.0,False,0.0,False,0.4894243291536071,False,0.4828621065533784,False,0.4848610472886008,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.044166522207224
1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.015589349965330616,False,0.01285047199192463,False,0.2470027996883851,False,0.0,False,0.0,False,0.0,False,0.4750795967946991,False,0.4851875507228805,False,0.32402397312873765,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.015589349965330616
1,0,2,13,3,2,0,1,2.0,90,0.0,0,0.0,0.444444444,0,0,29.0,6,2.6667,False,False,0.02734617205242584,False,0.03400589801161797,False,0.2926486058190991,False,0.0,False,0.1,False,0.0,False,0.4886391898644154,False,0.4940092753049031,False,0.4920540144076084,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02734617205242584
2,0,4,14,11,3,1,4,0.875,141,0.25,7,0.764705882,0.4,1,1,21.16666667,3,1.0,False,False,0.17931640439026408,False,0.11369827872924128,False,0.3495086082983224,False,0.0,False,0.0,False,0.0,False,0.4852121565014851,False,0.4832420705409946,False,0.48115344680965,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.17931640439026408
1,0,0,2,0,0,0,1,2.0,11,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.08828680601290291,False,0.06756267009482514,False,0.2287560699442276,False,0.2607217782217782,False,0.2760714285714286,False,0.0,False,0.4889779845925316,False,0.4887369311819323,False,0.4847694469758875,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.08828680601290291
1,0,9,5,10,8,1,5,2.0,5,0.0,0,0.0,0.44,0,0,0.0,1,1.0,False,False,0.028627438635304703,False,0.026779069770844845,False,0.2623474344623617,False,0.0,False,0.0,False,0.0,False,0.4847830432204153,False,0.4839350865781693,False,0.4731519698795138,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.028627438635304703
1,0,5,2,1,3,2,2,2.0,2,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,False,False,0.025368327975238025,False,0.02262042940370601,False,0.2615255792027466,False,0.0,False,0.0,False,0.0,False,0.4753409534189447,False,0.4722475155700897,False,0.3183764057811193,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.025368327975238025
1,0,2,15,37,1,1,11,0.85,109,1.0,1,0.0,0.242424242,1,1,8.545454545,7,1.5455,False,False,0.06835388351029563,False,0.053828703208282216,False,0.32889683050091906,False,0.16,False,0.0,False,0.1,False,0.479496768587392,False,0.4913550480268212,False,0.4922245750534391,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.06835388351029563
2,0,20,52,18,1,19,2,0.7857142859999999,360,1.0,0,0.7307692309999999,0.325,1,3,43.5,6,2.5,False,False,0.2071588508095072,False,0.21226174233803552,False,0.4081205450977817,False,0.0,False,0.0,False,0.0,False,0.48542372529101097,False,0.4834135300943636,False,0.4873602708240977,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2071588508095072
1,0,11,13,78,9,2,13,2.0,13,0.0,0,0.0,0.307692308,0,0,0.0,1,1.0,False,False,0.04004359373605742,False,0.04307235061365653,False,0.2949481444788395,False,0.1,False,0.2,False,0.4,False,0.4866433606769074,False,0.4863655393468161,False,0.4867312360805671,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04004359373605742
1,0,7,33,11,1,6,3,1.085714286,169,1.0,0,0.0,0.6,0,0,26.0,5,1.6667,False,False,0.032610326614830286,False,0.03767664081594796,False,0.3362741151722512,False,0.0,False,0.0,False,0.0,False,0.4782191537225024,False,0.4741431762985917,False,0.4801791114075002,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.032610326614830286
1,0,34,154,142,0,34,17,0.805,1051,1.0,9,0.0,0.119047619,0,0,48.57142857,17,2.8095,False,False,0.4611004394355922,False,0.4968299211180376,True,0.5943455446000462,True,0.8,False,0.46,False,0.5,True,0.5068054734943273,False,0.339323808834854,False,0.2093810913583309,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.4611004394355922
1,0,8,17,0,8,0,8,0.625,115,1.0,0,0.0,0.311111111,1,1,11.44444444,6,1.3333,False,False,0.05612829797216567,False,0.04423359860480703,False,0.32349858734161224,False,0.0,False,0.0,False,0.0,False,0.4834101399987658,False,0.4824033300986266,False,0.4811901416888184,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.05612829797216567
1,0,5,15,0,1,4,7,0.166666667,52,1.0,0,0.0,0.514285714,0,0,6.285714286,1,0.8571,False,False,0.029564318672499732,False,0.030189244211529576,False,0.2990072797216882,False,0.0,False,0.1,False,0.0,False,0.4830443626840113,False,0.4794570914217093,False,0.4790416144666627,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.029564318672499732
1,0,45,16,40,45,0,10,0.818181818,119,1.0,0,0.0,0.3,1,1,8.583333332999999,7,1.4167,True,False,0.06102913569070526,False,0.2546859394582383,False,0.3372831844870951,False,0.05,False,0.0,False,0.06666666666666668,False,0.4799320568564987,False,0.32008378464062354,False,0.3197292551867679,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.06102913569070526
1,0,7,31,0,6,1,4,0.85,190,1.0,0,0.0,0.6,0,0,36.0,5,2.8,False,False,0.02167656828673066,False,0.031803307496168456,False,0.3326212321036973,False,0.0,False,0.0,False,0.0,False,0.477536240662708,False,0.4711102347166493,False,0.4851921311013766,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02167656828673066
1,0,7,19,4,4,3,9,0.5,97,1.0,0,0.0,0.7222222220000001,0,0,9.444444444,2,1.0,False,False,0.02307196939180496,False,0.02550512602368564,False,0.3157880741698821,False,0.0,False,0.0,False,0.0,False,0.4743777817749794,False,0.4694040266546503,False,0.4769205090622946,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02307196939180496
1,0,3,7,6,3,0,4,2.0,17,0.0,0,0.0,1.0,0,0,3.25,1,0.75,False,False,0.01448007343153608,False,0.01388114300549992,False,0.2620446301278852,False,0.0,False,0.0,False,0.0,False,0.4698579139510279,False,0.4796533038179235,False,0.4805662334371471,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01448007343153608
1,0,5,7,21,3,2,7,2.0,7,0.0,0,0.0,0.535714286,0,0,0.0,1,1.0,False,False,0.02755513889292829,False,0.027643720848975897,False,0.267413605462415,False,0.0,False,0.0,False,0.0,False,0.4686801873838041,False,0.4748449865867337,False,0.4709347619354898,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02755513889292829
1,0,3,13,4,3,0,9,0.625,90,1.0,0,0.0,0.7222222220000001,0,0,8.666666667000001,1,0.7778,False,False,0.019382663526152265,False,0.020848856346139904,False,0.30463367673160324,False,0.0,False,0.0,False,0.0,False,0.4698579139510279,False,0.4742069987772531,False,0.4769205090622946,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.019382663526152265
1,0,21,43,20,0,21,8,0.854166667,252,1.0,5,0.0,0.204545455,0,0,26.33333333,5,1.5556,False,False,0.3173756682695937,False,0.3835691609844632,False,0.3802812817922308,False,0.0,False,0.06666666666666668,False,0.0,False,0.4774039188931058,False,0.4818828759843066,False,0.4824299642376516,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.3173756682695937
1,0,11,56,3,2,9,3,2.0,166,0.0,0,0.0,0.333333333,0,0,54.33333333,3,2.0,False,False,0.050950299554462654,False,0.06527799922716958,False,0.340557785470127,False,0.0,False,0.0,False,0.05,False,0.4870131818677626,False,0.4896978278329467,False,0.4823462452605245,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.050950299554462654
3,0,2,18,1,0,2,2,2.0,70,1.0,0,0.961538462,1.0,1,2,33.5,3,1.5,False,False,0.01889243958471698,False,0.014784047816287673,False,0.3094132230323104,False,0.0,False,0.2,False,0.014285714285714284,False,0.3207866385114481,False,0.4666995883239007,False,0.4782669724598235,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01889243958471698
1,0,5,3,3,5,1,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.027554490927489086,False,0.025017410464006528,False,0.2604311167047865,False,0.1,False,0.1,False,0.1,False,0.4847830432204153,False,0.4813334663296676,False,0.4901211892617698,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.027554490927489086
2,0,5,9,6,0,5,4,2.0,38,0.0,0,0.4,0.4,0,0,8.5,1,0.75,False,False,0.029723420169291,False,0.03578154596188104,False,0.27378301779814745,False,0.3,False,0.0,False,0.0,False,0.4883311982579113,False,0.487609076144529,False,0.486553983288094,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.029723420169291
5,0,14,6,3,13,1,2,1.5,16,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,False,0.0124479872089478,False,0.0149000341619688,False,0.27526295133969325,False,0.0,False,0.0,False,0.0,False,0.3334529520035748,False,0.4694239419146649,False,0.4678726523325939,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0124479872089478
1,0,11,38,0,1,10,2,0.5,237,1.0,2,0.0,0.3666666670000001,0,0,45.6,4,2.2,False,False,0.05496845006607085,False,0.08437821164726818,False,0.35936386744781457,False,0.0,False,0.0,False,0.0,False,0.4945598506329539,False,0.4803159481681677,False,0.4925079394183892,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.05496845006607085
1,0,8,23,61,8,1,13,0.788461538,154,1.0,1,0.0,0.314285714,1,1,9.714285714,7,1.5,True,False,0.06747650552664106,False,0.058297467985833434,False,0.3385367560237795,False,0.25,False,0.04,False,0.0,True,0.5013388101872067,False,0.4971103912373455,False,0.4944483413752615,Accuracy_Ada_Pred,Accuracy_Ada_Pred,True,0.5013388101872067
1,0,5,36,10,0,5,2,2.0,163,0.0,0,0.0,0.266666667,0,0,31.6,3,1.2,False,False,0.042409628091586514,False,0.04918941756388803,False,0.3221504696565035,False,0.0,False,0.0,False,0.0,False,0.4766515405283127,False,0.47805113041082,False,0.4818910431562913,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.042409628091586514
1,0,6,19,17,6,0,8,0.8222222220000001,128,0.8,0,0.0,0.311111111,1,1,11.3,5,1.3,False,False,0.05706212288123199,False,0.04259976172050258,False,0.3250577331410855,False,0.0,False,0.0,False,0.0,False,0.4767390466266779,False,0.4824033300986266,False,0.4834275372919698,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.05706212288123199
1,0,19,51,18,14,7,7,0.727272727,255,1.0,0,0.0,0.327272727,0,0,19.91666667,5,1.5833,True,False,0.046674932432383485,False,0.0760334858940973,False,0.3591489642366108,False,0.0,False,0.0,False,0.0,False,0.4803385992800408,False,0.4816918022548491,False,0.4818124563882632,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.046674932432383485
3,0,4,35,6,0,4,3,1.333333333,205,1.0,0,0.892857143,0.45,3,3,50.0,1,0.75,False,False,0.08044307786910328,False,0.032337616029038084,False,0.3259879029115004,False,0.1,False,0.0,False,0.0,False,0.3176924400480736,False,0.4842105188360604,False,0.4761461620972302,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.08044307786910328
3,0,3,4,1,2,1,3,1.0,15,1.0,0,0.964912281,0.666666667,0,0,3.333333333,1,0.6667,False,False,0.013430413786130224,False,0.016929884007870287,False,0.2877600619077333,False,0.0,False,0.0,False,0.0,False,0.31520735829750146,False,0.4720525205627286,False,0.4722873977738865,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.013430413786130224
1,0,6,29,26,1,5,3,0.6875,200,1.0,2,0.0,0.291666667,0,0,20.77777778,3,1.6667,False,False,0.046886256694826565,False,0.0515959451251767,False,0.3412230060404218,False,0.0,False,0.05,False,0.0,False,0.4835656893599845,False,0.4797384456102526,False,0.4833370132203811,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.046886256694826565
1,0,11,54,37,1,10,5,0.5555555560000001,449,1.0,2,0.0,0.375,0,0,43.7,9,2.6,False,False,0.052517556408637416,False,0.08173561646244608,False,0.3978661683763407,False,0.2,False,0.3,False,0.3,False,0.4878802060633067,False,0.4926366985596511,True,0.5009328545031868,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.052517556408637416
1,0,7,6,15,5,2,6,2.0,6,0.0,0,0.0,0.4166666670000001,0,0,0.0,1,1.0,False,False,0.03089158873705718,False,0.03009558831025393,False,0.26477178158752074,False,0.0,False,0.0,False,0.0,False,0.4740815415024683,False,0.481806617269734,False,0.4709347619354898,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.03089158873705718
2,0,11,19,28,5,11,8,2.0,87,0.0,0,0.222222222,0.35416666700000005,0,0,9.875,1,0.875,False,False,0.05210149798501599,False,0.06148493221483881,False,0.3257321856885154,False,0.1,False,0.1,False,0.3333333333333333,False,0.4891500295726408,False,0.4873572676319525,False,0.4831213762387527,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.05210149798501599
1,0,18,30,0,1,17,2,0.25,185,1.0,4,0.0,0.466666667,0,0,59.33333333,8,3.3333,False,False,0.24453359662137275,False,0.4067548463056552,True,0.5293074813210971,False,0.475,True,0.5549999999999999,False,0.34,False,0.4948139762014805,False,0.4972441036111412,False,0.4785355386963929,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.24453359662137275
1,0,4,30,24,3,1,16,0.7589285709999999,331,1.0,1,0.0,0.317647059,1,1,18.05882353,22,2.5882,False,False,0.0538623988590497,False,0.0453017952899232,False,0.05456715299437839,False,0.03333333333333333,False,0.08,False,0.075,False,0.4861939947161119,False,0.3279782302246645,False,0.3424129614770713,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0538623988590497
1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.015350253464869923,False,0.01322159629618431,False,0.2618294367718365,False,0.0,False,0.0,False,0.0,False,0.4717856492635917,False,0.4827635364570363,False,0.3228996721151671,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.015350253464869923
2,0,14,28,0,2,12,2,0.5,155,1.0,0,0.9,0.625,1,1,49.33333333,2,0.6667,False,False,0.0468474521079971,False,0.04655519924608977,False,0.3472898337227366,False,0.0,False,0.0,False,0.0,False,0.4819387182251798,False,0.4748686721501638,False,0.4766009294436029,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0468474521079971
1,0,4,3,3,3,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,False,0.02215543827344088,False,0.02018928593827236,True,0.5938223072331638,False,0.0,False,0.0,True,0.6,False,0.4717856492635917,False,0.4722475155700897,False,0.4901211892617698,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02215543827344088
1,0,9,9,14,8,1,7,0.857142857,46,1.0,1,0.0,0.458333333,0,0,4.25,1,0.75,False,False,0.02705563733152804,False,0.027631536067890303,False,0.2989888389109986,False,0.0,False,0.0,False,0.0,False,0.4798758680384178,False,0.4856238471149605,False,0.4884583427065681,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02705563733152804
2,0,8,20,15,0,8,6,2.0,83,0.0,0,0.28571428600000004,0.833333333,0,0,12.83333333,2,1.1667,False,False,0.02529240113978487,False,0.02981206528565176,False,0.3111816820162016,False,0.0,False,0.1,False,0.0,False,0.4725298710794411,False,0.4786286221496727,False,0.483347786034472,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02529240113978487
1,0,9,60,55,4,5,3,1.1,540,0.954545455,0,0.0,0.340909091,0,0,46.09090909,5,2.4545,False,False,0.04093403916782365,False,0.055880170516011886,False,0.4204589302144657,False,0.2,False,0.025,False,0.2,False,0.4975717732831253,False,0.4789449223832031,False,0.4869047876443166,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04093403916782365
2,0,7,10,6,1,7,4,2.0,29,0.0,0,0.4,0.4,0,0,6.25,1,0.75,False,False,0.03340704318699577,False,0.3726990501456144,False,0.2821704518631606,True,0.6,False,0.4,False,0.4,False,0.4862375868372326,False,0.487456035248123,False,0.4851123621150616,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.03340704318699577
1,0,2,6,4,2,0,5,0.75,31,1.0,0,0.0,0.466666667,0,0,4.6,1,0.8,False,False,0.025574833968155127,False,0.02448211358484739,False,0.290029889361435,False,0.0,False,0.0,False,0.0,False,0.4828507469473438,False,0.4795486904897394,False,0.4790416144666627,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.025574833968155127
1,0,12,43,331,9,3,31,0.902564103,370,1.0,3,0.0,0.167741935,1,1,10.51612903,7,1.1935,True,False,0.3938910611595337,True,0.6931504598923294,False,0.3860603443003323,False,0.5,True,0.55,True,0.8,False,0.4914686320933286,False,0.4921988494726358,False,0.4903065716137618,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.3938910611595337
1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.01457199179070931,False,0.011950047814403677,False,0.26212324547162,False,0.0,False,0.0,False,0.0,False,0.4717856492635917,False,0.482307187187107,False,0.3248478543225701,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01457199179070931
